"Step","base_config_0118 - train_10m_u_component_of_wind_lwrmse","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MIN","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MAX"
"72515","1.3819850702486756","1.3819850702486756","1.3819850702486756"
"72518","1.4089466438917766","1.4089466438917766","1.4089466438917766"
"72521","1.3896853523585813","1.3896853523585813","1.3896853523585813"
"72524","1.3773970008689205","1.3773970008689205","1.3773970008689205"
"72527","1.380921127338813","1.380921127338813","1.380921127338813"
"72530","1.381407482387392","1.381407482387392","1.381407482387392"
"72533","1.3732677881014663","1.3732677881014663","1.3732677881014663"
"72536","1.3804788469356506","1.3804788469356506","1.3804788469356506"
"72539","1.3950249034960314","1.3950249034960314","1.3950249034960314"
"72542","1.4426007012962403","1.4426007012962403","1.4426007012962403"
"72545","1.3879339797999328","1.3879339797999328","1.3879339797999328"
"72548","1.381523695759301","1.381523695759301","1.381523695759301"
"72551","1.394362433833844","1.394362433833844","1.394362433833844"
"72554","1.4095334957225014","1.4095334957225014","1.4095334957225014"
"72557","1.3675569028841341","1.3675569028841341","1.3675569028841341"
"72560","1.3580563471129379","1.3580563471129379","1.3580563471129379"
"72563","1.363403444307906","1.363403444307906","1.363403444307906"
"72566","1.360850998581913","1.360850998581913","1.360850998581913"
"72569","1.4390584633422088","1.4390584633422088","1.4390584633422088"
"72572","1.3949394182212491","1.3949394182212491","1.3949394182212491"
"72575","1.4199751758988","1.4199751758988","1.4199751758988"
"72578","1.3762200447626296","1.3762200447626296","1.3762200447626296"
"72581","1.3714352951007127","1.3714352951007127","1.3714352951007127"
"72584","1.3655142943486585","1.3655142943486585","1.3655142943486585"
"72587","1.39079694404011","1.39079694404011","1.39079694404011"
"72590","1.399848279789027","1.399848279789027","1.399848279789027"
"72593","1.377320854637897","1.377320854637897","1.377320854637897"
"72596","1.3779403752510544","1.3779403752510544","1.3779403752510544"
"72599","1.3960884789275216","1.3960884789275216","1.3960884789275216"
"72602","1.3669560008283625","1.3669560008283625","1.3669560008283625"
"72605","1.3745047957907024","1.3745047957907024","1.3745047957907024"
"72608","1.4232215441893126","1.4232215441893126","1.4232215441893126"
"72611","1.3836277763661369","1.3836277763661369","1.3836277763661369"
"72614","1.378590294287778","1.378590294287778","1.378590294287778"
"72617","1.389169906240292","1.389169906240292","1.389169906240292"
"72620","1.3747736500871302","1.3747736500871302","1.3747736500871302"
"72623","1.364445123344237","1.364445123344237","1.364445123344237"
"72626","1.4355686437127126","1.4355686437127126","1.4355686437127126"
"72629","1.3749617683443711","1.3749617683443711","1.3749617683443711"
"72632","1.385991516977948","1.385991516977948","1.385991516977948"
"72635","1.3980913548745773","1.3980913548745773","1.3980913548745773"
"72638","1.3768723428727607","1.3768723428727607","1.3768723428727607"
"72641","1.3532991958826324","1.3532991958826324","1.3532991958826324"
"72644","1.3854294756750636","1.3854294756750636","1.3854294756750636"
"72647","1.3658826799267905","1.3658826799267905","1.3658826799267905"
"72650","1.3892954824064283","1.3892954824064283","1.3892954824064283"
"72653","1.4379803835247134","1.4379803835247134","1.4379803835247134"
"72656","1.3660278744280583","1.3660278744280583","1.3660278744280583"
"72659","1.36629659987096","1.36629659987096","1.36629659987096"
"72662","1.391932423138843","1.391932423138843","1.391932423138843"
"72665","1.418392368575594","1.418392368575594","1.418392368575594"
"72668","1.3574922433372447","1.3574922433372447","1.3574922433372447"
"72671","1.3605637964000559","1.3605637964000559","1.3605637964000559"
"72674","1.38954458248636","1.38954458248636","1.38954458248636"
"72677","1.4263811419379728","1.4263811419379728","1.4263811419379728"
"72680","1.3410774742914882","1.3410774742914882","1.3410774742914882"
"72683","1.4011853180098812","1.4011853180098812","1.4011853180098812"
"72686","1.3843062512062083","1.3843062512062083","1.3843062512062083"
"72689","1.3914679656978248","1.3914679656978248","1.3914679656978248"
"72692","1.4299318690635652","1.4299318690635652","1.4299318690635652"
"72695","1.3940006919828107","1.3940006919828107","1.3940006919828107"
"72698","1.3863269527890998","1.3863269527890998","1.3863269527890998"
"72701","1.4156757917033382","1.4156757917033382","1.4156757917033382"
"72704","1.3877289706267333","1.3877289706267333","1.3877289706267333"
"72707","1.349588445935468","1.349588445935468","1.349588445935468"
"72710","1.3918105220407262","1.3918105220407262","1.3918105220407262"
"72713","1.3898067895156654","1.3898067895156654","1.3898067895156654"
"72716","1.4212739358397295","1.4212739358397295","1.4212739358397295"
"72719","1.4202527805549114","1.4202527805549114","1.4202527805549114"
"72722","1.4659717176401847","1.4659717176401847","1.4659717176401847"
"72725","1.381526525740745","1.381526525740745","1.381526525740745"
"72728","1.4325828805648189","1.4325828805648189","1.4325828805648189"
"72731","1.401684095854625","1.401684095854625","1.401684095854625"
"72734","1.3841408898995815","1.3841408898995815","1.3841408898995815"
"72737","1.382121713694007","1.382121713694007","1.382121713694007"
"72740","1.3856336286845332","1.3856336286845332","1.3856336286845332"
"72743","1.4144252680489793","1.4144252680489793","1.4144252680489793"
"72746","1.3674313279934753","1.3674313279934753","1.3674313279934753"
"72749","1.3907793817047738","1.3907793817047738","1.3907793817047738"
"72752","1.3728094840585858","1.3728094840585858","1.3728094840585858"
"72755","1.3775790557136942","1.3775790557136942","1.3775790557136942"
"72758","1.386137991622397","1.386137991622397","1.386137991622397"
"72761","1.362882309048624","1.362882309048624","1.362882309048624"
"72764","1.4085460513541608","1.4085460513541608","1.4085460513541608"
"72767","1.3879191518075182","1.3879191518075182","1.3879191518075182"
"72770","1.3664260209197996","1.3664260209197996","1.3664260209197996"
"72773","1.3905574720652674","1.3905574720652674","1.3905574720652674"
"72776","1.3635478136807433","1.3635478136807433","1.3635478136807433"
"72779","1.3727835009447835","1.3727835009447835","1.3727835009447835"
"72782","1.3779580357185357","1.3779580357185357","1.3779580357185357"
"72785","1.376567620626101","1.376567620626101","1.376567620626101"
"72788","1.3842216323194574","1.3842216323194574","1.3842216323194574"
"72791","1.3699230114445657","1.3699230114445657","1.3699230114445657"
"72794","1.4059923915586423","1.4059923915586423","1.4059923915586423"
"72797","1.379507014770175","1.379507014770175","1.379507014770175"
"72800","1.3704622151242996","1.3704622151242996","1.3704622151242996"
"72803","1.3979443322679932","1.3979443322679932","1.3979443322679932"
"72806","1.3683804510574291","1.3683804510574291","1.3683804510574291"
"72809","1.3555848419984224","1.3555848419984224","1.3555848419984224"
"72812","1.4715604982644959","1.4715604982644959","1.4715604982644959"
"72815","1.3849836436192895","1.3849836436192895","1.3849836436192895"
"72818","1.3990588559482382","1.3990588559482382","1.3990588559482382"
"72821","1.362494743960088","1.362494743960088","1.362494743960088"
"72824","1.4118443079898673","1.4118443079898673","1.4118443079898673"
"72827","1.377051603365771","1.377051603365771","1.377051603365771"
"72830","1.3597699392748412","1.3597699392748412","1.3597699392748412"
"72833","1.3756184086980856","1.3756184086980856","1.3756184086980856"
"72836","1.4008580012986112","1.4008580012986112","1.4008580012986112"
"72839","1.3951036459031558","1.3951036459031558","1.3951036459031558"
"72842","1.4019909192976812","1.4019909192976812","1.4019909192976812"
"72845","1.3616294991632112","1.3616294991632112","1.3616294991632112"
"72848","1.3757196643896932","1.3757196643896932","1.3757196643896932"
"72851","1.3362126476217144","1.3362126476217144","1.3362126476217144"
"72854","1.387474696458332","1.387474696458332","1.387474696458332"
"72857","1.4398386249454673","1.4398386249454673","1.4398386249454673"
"72860","1.375278650707385","1.375278650707385","1.375278650707385"
"72863","1.3657335977800493","1.3657335977800493","1.3657335977800493"
"72866","1.346394289073477","1.346394289073477","1.346394289073477"
"72869","1.386791398239927","1.386791398239927","1.386791398239927"
"72872","1.384402830357638","1.384402830357638","1.384402830357638"
"72875","1.3996883121638999","1.3996883121638999","1.3996883121638999"
"72878","1.368492199350321","1.368492199350321","1.368492199350321"
"72881","1.3885492747860977","1.3885492747860977","1.3885492747860977"
"72884","1.3688936307817032","1.3688936307817032","1.3688936307817032"
"72887","1.395096634126053","1.395096634126053","1.395096634126053"
"72890","1.3544954887221343","1.3544954887221343","1.3544954887221343"
"72893","1.362081806210381","1.362081806210381","1.362081806210381"
"72896","1.3619983701803897","1.3619983701803897","1.3619983701803897"
"72899","1.3566054104070289","1.3566054104070289","1.3566054104070289"
"72902","1.3836606531401228","1.3836606531401228","1.3836606531401228"
"72905","1.368529366952735","1.368529366952735","1.368529366952735"
"72908","1.3988372750414784","1.3988372750414784","1.3988372750414784"
"72911","1.3824926483516196","1.3824926483516196","1.3824926483516196"
"72914","1.3962575948615865","1.3962575948615865","1.3962575948615865"
"72917","1.373567808320308","1.373567808320308","1.373567808320308"
"72920","1.3910501799703854","1.3910501799703854","1.3910501799703854"
"72923","1.3796134414296626","1.3796134414296626","1.3796134414296626"
"72926","1.4161400197345595","1.4161400197345595","1.4161400197345595"
"72929","1.3724804487298616","1.3724804487298616","1.3724804487298616"
"72932","1.4310940157976655","1.4310940157976655","1.4310940157976655"
"72935","1.380134213613381","1.380134213613381","1.380134213613381"
"72938","1.3988662502620977","1.3988662502620977","1.3988662502620977"
"72941","1.3666773375226895","1.3666773375226895","1.3666773375226895"
"72944","1.3549802103401187","1.3549802103401187","1.3549802103401187"
"72947","1.4052219873757803","1.4052219873757803","1.4052219873757803"
"72950","1.4025047265646844","1.4025047265646844","1.4025047265646844"
"72953","1.409945320583973","1.409945320583973","1.409945320583973"
"72956","1.399125612194032","1.399125612194032","1.399125612194032"
"72959","1.3692713315804115","1.3692713315804115","1.3692713315804115"
"72962","1.44403719221676","1.44403719221676","1.44403719221676"
"72965","1.418052821340379","1.418052821340379","1.418052821340379"
"72968","1.4373600788004264","1.4373600788004264","1.4373600788004264"
"72971","1.3854652298613905","1.3854652298613905","1.3854652298613905"
"72974","1.3843532682902713","1.3843532682902713","1.3843532682902713"
"72977","1.4031355911034633","1.4031355911034633","1.4031355911034633"
"72982","1.3734440698315762","1.3734440698315762","1.3734440698315762"
"72985","1.367569048532593","1.367569048532593","1.367569048532593"
"72988","1.388018896203384","1.388018896203384","1.388018896203384"
"72991","1.4220845715577193","1.4220845715577193","1.4220845715577193"
"72994","1.368010589671635","1.368010589671635","1.368010589671635"
"72997","1.390726633517565","1.390726633517565","1.390726633517565"
"73000","1.3900778801493654","1.3900778801493654","1.3900778801493654"
"73003","1.434742386792162","1.434742386792162","1.434742386792162"
"73006","1.3906484773033172","1.3906484773033172","1.3906484773033172"
"73009","1.3750971521482354","1.3750971521482354","1.3750971521482354"
"73012","1.3760243251095183","1.3760243251095183","1.3760243251095183"
"73015","1.4060076694177515","1.4060076694177515","1.4060076694177515"
"73018","1.3604126470040647","1.3604126470040647","1.3604126470040647"
"73021","1.3789736261544387","1.3789736261544387","1.3789736261544387"
"73024","1.375306017688364","1.375306017688364","1.375306017688364"
"73027","1.389829026056765","1.389829026056765","1.389829026056765"
"73030","1.352397601765209","1.352397601765209","1.352397601765209"
"73033","1.3753538264957808","1.3753538264957808","1.3753538264957808"
"73036","1.3741815137827844","1.3741815137827844","1.3741815137827844"
"73039","1.3604214168656807","1.3604214168656807","1.3604214168656807"
"73042","1.4114073406668584","1.4114073406668584","1.4114073406668584"
"73045","1.3859685197001501","1.3859685197001501","1.3859685197001501"
"73048","1.3814777981956468","1.3814777981956468","1.3814777981956468"
"73051","1.3981609483121467","1.3981609483121467","1.3981609483121467"
"73054","1.4214798536000413","1.4214798536000413","1.4214798536000413"
"73057","1.361846321342633","1.361846321342633","1.361846321342633"
"73060","1.3971868754153418","1.3971868754153418","1.3971868754153418"
"73063","1.3970371112699225","1.3970371112699225","1.3970371112699225"
"73066","1.3708813077914108","1.3708813077914108","1.3708813077914108"
"73069","1.4052898527614195","1.4052898527614195","1.4052898527614195"
"73072","1.365937313392316","1.365937313392316","1.365937313392316"
"73075","1.4019013591013292","1.4019013591013292","1.4019013591013292"
"73078","1.3874314022528054","1.3874314022528054","1.3874314022528054"
"73081","1.3929953505721313","1.3929953505721313","1.3929953505721313"
"73084","1.3800034414600388","1.3800034414600388","1.3800034414600388"
"73087","1.3791326490140237","1.3791326490140237","1.3791326490140237"
"73090","1.387314675151323","1.387314675151323","1.387314675151323"
"73093","1.3802326878287339","1.3802326878287339","1.3802326878287339"
"73096","1.362361755062921","1.362361755062921","1.362361755062921"
"73099","1.3730475063416283","1.3730475063416283","1.3730475063416283"
"73102","1.3810232032563377","1.3810232032563377","1.3810232032563377"
"73105","1.4258919303380446","1.4258919303380446","1.4258919303380446"
"73108","1.38788211965641","1.38788211965641","1.38788211965641"
"73111","1.372945021302987","1.372945021302987","1.372945021302987"
"73114","1.3848538213897674","1.3848538213897674","1.3848538213897674"
"73117","1.4212144448267452","1.4212144448267452","1.4212144448267452"
"73120","1.4059580793320114","1.4059580793320114","1.4059580793320114"
"73123","1.3803718371408449","1.3803718371408449","1.3803718371408449"
"73126","1.3838969555091931","1.3838969555091931","1.3838969555091931"
"73129","1.38131091904728","1.38131091904728","1.38131091904728"
"73132","1.3865196172911376","1.3865196172911376","1.3865196172911376"
"73135","1.383308019692348","1.383308019692348","1.383308019692348"
"73138","1.361925304979053","1.361925304979053","1.361925304979053"
"73141","1.3517921119526999","1.3517921119526999","1.3517921119526999"
"73144","1.3985620192294366","1.3985620192294366","1.3985620192294366"
"73147","1.3639046273389774","1.3639046273389774","1.3639046273389774"
"73150","1.3855031148342247","1.3855031148342247","1.3855031148342247"
"73153","1.392824031831089","1.392824031831089","1.392824031831089"
"73156","1.3695015497321865","1.3695015497321865","1.3695015497321865"
"73159","1.3849351586052052","1.3849351586052052","1.3849351586052052"
"73162","1.3877515938886733","1.3877515938886733","1.3877515938886733"
"73165","1.3984001074747463","1.3984001074747463","1.3984001074747463"
"73168","1.3749605602134936","1.3749605602134936","1.3749605602134936"
"73171","1.396710611591419","1.396710611591419","1.396710611591419"
"73174","1.3985816896657601","1.3985816896657601","1.3985816896657601"
"73177","1.3980283067235404","1.3980283067235404","1.3980283067235404"
"73180","1.3375208095901272","1.3375208095901272","1.3375208095901272"
"73183","1.3528026958361026","1.3528026958361026","1.3528026958361026"
"73186","1.3619626263764049","1.3619626263764049","1.3619626263764049"
"73189","1.3900440374264191","1.3900440374264191","1.3900440374264191"
"73192","1.37561212466069","1.37561212466069","1.37561212466069"
"73195","1.3557727832283537","1.3557727832283537","1.3557727832283537"
"73198","1.4044789507513857","1.4044789507513857","1.4044789507513857"
"73201","1.3848406270711133","1.3848406270711133","1.3848406270711133"
"73204","1.3885672134517122","1.3885672134517122","1.3885672134517122"
"73207","1.3566783490678558","1.3566783490678558","1.3566783490678558"
"73210","1.3701162753953062","1.3701162753953062","1.3701162753953062"
"73213","1.4098004512405846","1.4098004512405846","1.4098004512405846"
"73216","1.3735037231883278","1.3735037231883278","1.3735037231883278"
"73219","1.3766236594628762","1.3766236594628762","1.3766236594628762"
"73222","1.3836778820489717","1.3836778820489717","1.3836778820489717"
"73225","1.397861329380426","1.397861329380426","1.397861329380426"
"73228","1.3633435739484985","1.3633435739484985","1.3633435739484985"
"73231","1.3908107683719","1.3908107683719","1.3908107683719"
"73234","1.4087251908471643","1.4087251908471643","1.4087251908471643"
"73237","1.3544005280952873","1.3544005280952873","1.3544005280952873"
"73240","1.3659395678784665","1.3659395678784665","1.3659395678784665"
"73243","1.3701788948251419","1.3701788948251419","1.3701788948251419"
"73246","1.3661511198091416","1.3661511198091416","1.3661511198091416"
"73249","1.3765111734513098","1.3765111734513098","1.3765111734513098"
"73252","1.4117875960933943","1.4117875960933943","1.4117875960933943"
"73255","1.3841521440616074","1.3841521440616074","1.3841521440616074"
"73258","1.4088200041690497","1.4088200041690497","1.4088200041690497"
"73261","1.3857113079559373","1.3857113079559373","1.3857113079559373"
"73264","1.367249131008913","1.367249131008913","1.367249131008913"
"73267","1.3670906823961224","1.3670906823961224","1.3670906823961224"
"73270","1.3723929613739663","1.3723929613739663","1.3723929613739663"
"73273","1.390634216558158","1.390634216558158","1.390634216558158"
"73276","1.3703679108812565","1.3703679108812565","1.3703679108812565"
"73279","1.370309828744166","1.370309828744166","1.370309828744166"
"73282","1.3761312778635832","1.3761312778635832","1.3761312778635832"
"73285","1.3629451441720173","1.3629451441720173","1.3629451441720173"
"73288","1.3862896724602667","1.3862896724602667","1.3862896724602667"
"73291","1.376437044955615","1.376437044955615","1.376437044955615"
"73294","1.402997104219688","1.402997104219688","1.402997104219688"
"73297","1.4044060715017332","1.4044060715017332","1.4044060715017332"
"73300","1.4034386641615126","1.4034386641615126","1.4034386641615126"
"73303","1.4475378212073426","1.4475378212073426","1.4475378212073426"
"73306","1.3686631165903878","1.3686631165903878","1.3686631165903878"
"73309","1.4057963779934723","1.4057963779934723","1.4057963779934723"
"73312","1.3788977993021843","1.3788977993021843","1.3788977993021843"
"73315","1.3942673721089547","1.3942673721089547","1.3942673721089547"
"73318","1.4339586692552695","1.4339586692552695","1.4339586692552695"
"73321","1.4289913821421338","1.4289913821421338","1.4289913821421338"
"73324","1.3815847617354837","1.3815847617354837","1.3815847617354837"
"73327","1.3813558809166788","1.3813558809166788","1.3813558809166788"
"73330","1.3696789530232725","1.3696789530232725","1.3696789530232725"
"73333","1.369288115651224","1.369288115651224","1.369288115651224"
"73336","1.37945027528248","1.37945027528248","1.37945027528248"
"73339","1.352469861040333","1.352469861040333","1.352469861040333"
"73342","1.3703860663259702","1.3703860663259702","1.3703860663259702"
"73345","1.3594383173074882","1.3594383173074882","1.3594383173074882"
"73348","1.4211117278156848","1.4211117278156848","1.4211117278156848"
"73351","1.3906370758242632","1.3906370758242632","1.3906370758242632"
"73354","1.4133494751012707","1.4133494751012707","1.4133494751012707"
"73357","1.3953212328535043","1.3953212328535043","1.3953212328535043"
"73360","1.3645594671865178","1.3645594671865178","1.3645594671865178"
"73363","1.3904580590013267","1.3904580590013267","1.3904580590013267"
"73366","1.3729958847486363","1.3729958847486363","1.3729958847486363"
"73369","1.4672357292123146","1.4672357292123146","1.4672357292123146"
"73372","1.371149564959089","1.371149564959089","1.371149564959089"
"73375","1.4022035852697583","1.4022035852697583","1.4022035852697583"
"73378","1.3856655978951686","1.3856655978951686","1.3856655978951686"
"73381","1.3937322280513302","1.3937322280513302","1.3937322280513302"
"73384","1.3522907771245052","1.3522907771245052","1.3522907771245052"
"73387","1.3753180740695121","1.3753180740695121","1.3753180740695121"
"73390","1.3613438526944055","1.3613438526944055","1.3613438526944055"
"73393","1.3744419594229103","1.3744419594229103","1.3744419594229103"
"73396","1.4301640095380348","1.4301640095380348","1.4301640095380348"
"73399","1.36937074947053","1.36937074947053","1.36937074947053"
"73402","1.4290585107832219","1.4290585107832219","1.4290585107832219"
"73405","1.3820824305372696","1.3820824305372696","1.3820824305372696"
"73408","1.3867042205867603","1.3867042205867603","1.3867042205867603"
"73411","1.3742036323907483","1.3742036323907483","1.3742036323907483"
"73414","1.3828213526754585","1.3828213526754585","1.3828213526754585"
"73417","1.3675617627963201","1.3675617627963201","1.3675617627963201"
"73420","1.3654031784062588","1.3654031784062588","1.3654031784062588"
"73423","1.4038704618853055","1.4038704618853055","1.4038704618853055"
"73426","1.422489578272165","1.422489578272165","1.422489578272165"
"73429","1.4206619598731587","1.4206619598731587","1.4206619598731587"
"73432","1.3595552148981473","1.3595552148981473","1.3595552148981473"
"73435","1.359421663835214","1.359421663835214","1.359421663835214"
"73438","1.3624239507737534","1.3624239507737534","1.3624239507737534"
"73441","1.3609024720116873","1.3609024720116873","1.3609024720116873"
"73444","1.3783408808895206","1.3783408808895206","1.3783408808895206"
"73447","1.370705963863038","1.370705963863038","1.370705963863038"
"73450","1.3800189219895946","1.3800189219895946","1.3800189219895946"
"73453","1.3812592495312208","1.3812592495312208","1.3812592495312208"
"73456","1.3772759401070782","1.3772759401070782","1.3772759401070782"
"73459","1.3763007022391953","1.3763007022391953","1.3763007022391953"
"73462","1.3643152700721348","1.3643152700721348","1.3643152700721348"
"73465","1.384569883299996","1.384569883299996","1.384569883299996"
"73468","1.466896287522788","1.466896287522788","1.466896287522788"
"73471","1.394543626064387","1.394543626064387","1.394543626064387"
"73474","1.3618643343762553","1.3618643343762553","1.3618643343762553"
"73477","1.3827742819903357","1.3827742819903357","1.3827742819903357"
"73480","1.3999082740289346","1.3999082740289346","1.3999082740289346"
"73483","1.3596606336299684","1.3596606336299684","1.3596606336299684"
"73486","1.3760868693810808","1.3760868693810808","1.3760868693810808"
"73489","1.4443250779810848","1.4443250779810848","1.4443250779810848"
"73492","1.3786419945417323","1.3786419945417323","1.3786419945417323"
"73495","1.3682897418405104","1.3682897418405104","1.3682897418405104"
"73498","1.4113960802865215","1.4113960802865215","1.4113960802865215"
"73501","1.364878149605939","1.364878149605939","1.364878149605939"
"73504","1.4123697570205878","1.4123697570205878","1.4123697570205878"
"73507","1.3805460444255138","1.3805460444255138","1.3805460444255138"
"73510","1.3471996511265454","1.3471996511265454","1.3471996511265454"
"73513","1.411062113295324","1.411062113295324","1.411062113295324"
"73516","1.3770949419923544","1.3770949419923544","1.3770949419923544"
"73519","1.3981859917954087","1.3981859917954087","1.3981859917954087"
"73522","1.3909352303440958","1.3909352303440958","1.3909352303440958"
"73525","1.38235456427146","1.38235456427146","1.38235456427146"
"73528","1.3705805957924475","1.3705805957924475","1.3705805957924475"
"73531","1.3895881067113736","1.3895881067113736","1.3895881067113736"
"73534","1.3578661569047916","1.3578661569047916","1.3578661569047916"
"73537","1.3996280966615258","1.3996280966615258","1.3996280966615258"
"73540","1.419789144561622","1.419789144561622","1.419789144561622"
"73543","1.4358757461721792","1.4358757461721792","1.4358757461721792"
"73546","1.4030071020137382","1.4030071020137382","1.4030071020137382"
"73549","1.3759906759393699","1.3759906759393699","1.3759906759393699"
"73552","1.3666490164273786","1.3666490164273786","1.3666490164273786"
"73555","1.3613154525142401","1.3613154525142401","1.3613154525142401"
"73558","1.3602854823846926","1.3602854823846926","1.3602854823846926"
"73561","1.360756798088292","1.360756798088292","1.360756798088292"
"73564","1.40361490279593","1.40361490279593","1.40361490279593"
"73567","1.3775125119011777","1.3775125119011777","1.3775125119011777"
"73570","1.3786763720309538","1.3786763720309538","1.3786763720309538"
"73573","1.3673816286861982","1.3673816286861982","1.3673816286861982"
"73576","1.3768331275671464","1.3768331275671464","1.3768331275671464"
"73579","1.3843238420568196","1.3843238420568196","1.3843238420568196"
"73582","1.387324309850468","1.387324309850468","1.387324309850468"
"73585","1.3641439431245987","1.3641439431245987","1.3641439431245987"
"73588","1.3568987023653698","1.3568987023653698","1.3568987023653698"
"73591","1.3771190068450447","1.3771190068450447","1.3771190068450447"
"73594","1.390466191352706","1.390466191352706","1.390466191352706"
"73597","1.3918137697361677","1.3918137697361677","1.3918137697361677"
"73600","1.3843866095659914","1.3843866095659914","1.3843866095659914"
"73603","1.3545551977541637","1.3545551977541637","1.3545551977541637"
"73606","1.4022722740369618","1.4022722740369618","1.4022722740369618"
"73609","1.3474244359336183","1.3474244359336183","1.3474244359336183"
"73612","1.3667955459426173","1.3667955459426173","1.3667955459426173"
"73615","1.3786513967852656","1.3786513967852656","1.3786513967852656"
"73618","1.3733953532937506","1.3733953532937506","1.3733953532937506"
"73621","1.390632153048243","1.390632153048243","1.390632153048243"
"73624","1.3605700969507732","1.3605700969507732","1.3605700969507732"
"73627","1.402892190270223","1.402892190270223","1.402892190270223"
"73630","1.37006857952929","1.37006857952929","1.37006857952929"
"73633","1.3824515983835162","1.3824515983835162","1.3824515983835162"
"73636","1.395652758895743","1.395652758895743","1.395652758895743"
"73639","1.394085440156341","1.394085440156341","1.394085440156341"
"73642","1.4040874299833692","1.4040874299833692","1.4040874299833692"
"73645","1.3795610153333784","1.3795610153333784","1.3795610153333784"
"73648","1.3695899419411182","1.3695899419411182","1.3695899419411182"
"73651","1.3641412691043404","1.3641412691043404","1.3641412691043404"
"73654","1.3661352890539593","1.3661352890539593","1.3661352890539593"
"73657","1.4051527859749497","1.4051527859749497","1.4051527859749497"
"73660","1.4201639799944665","1.4201639799944665","1.4201639799944665"
"73663","1.3773316441880907","1.3773316441880907","1.3773316441880907"
"73666","1.3854800498180126","1.3854800498180126","1.3854800498180126"
"73669","1.3639691749661338","1.3639691749661338","1.3639691749661338"
"73672","1.3719495606981529","1.3719495606981529","1.3719495606981529"
"73675","1.4118375983558222","1.4118375983558222","1.4118375983558222"
"73678","1.3582817692735873","1.3582817692735873","1.3582817692735873"
"73681","1.3579249667061677","1.3579249667061677","1.3579249667061677"
"73684","1.3668253813339903","1.3668253813339903","1.3668253813339903"
"73687","1.3653945790036421","1.3653945790036421","1.3653945790036421"
"73690","1.406662719134054","1.406662719134054","1.406662719134054"
"73693","1.4438075499109566","1.4438075499109566","1.4438075499109566"
"73696","1.4079205223678795","1.4079205223678795","1.4079205223678795"
"73699","1.378469427087741","1.378469427087741","1.378469427087741"
"73702","1.3802335921100988","1.3802335921100988","1.3802335921100988"
"73705","1.3792945052438743","1.3792945052438743","1.3792945052438743"
"73708","1.408634446829883","1.408634446829883","1.408634446829883"
"73711","1.3682755275176768","1.3682755275176768","1.3682755275176768"
"73714","1.3683029969329912","1.3683029969329912","1.3683029969329912"
"73717","1.3683991719162258","1.3683991719162258","1.3683991719162258"
"73720","1.3750134393972053","1.3750134393972053","1.3750134393972053"
"73723","1.3899819061805765","1.3899819061805765","1.3899819061805765"
"73726","1.3923809205837379","1.3923809205837379","1.3923809205837379"
"73729","1.4176557055032952","1.4176557055032952","1.4176557055032952"
"73732","1.4109792615767844","1.4109792615767844","1.4109792615767844"
"73735","1.3628461425003375","1.3628461425003375","1.3628461425003375"
"73738","1.4030496511527961","1.4030496511527961","1.4030496511527961"
"73741","1.3590766795474383","1.3590766795474383","1.3590766795474383"
"73744","1.3769779003829379","1.3769779003829379","1.3769779003829379"
"73747","1.3984492403022184","1.3984492403022184","1.3984492403022184"
"73750","1.3745808580903722","1.3745808580903722","1.3745808580903722"
"73753","1.375222206764603","1.375222206764603","1.375222206764603"
"73756","1.3790849393812927","1.3790849393812927","1.3790849393812927"
"73759","1.3907407973756358","1.3907407973756358","1.3907407973756358"
"73762","1.3692215477844143","1.3692215477844143","1.3692215477844143"
"73765","1.360954223579365","1.360954223579365","1.360954223579365"
"73768","1.372751014242895","1.372751014242895","1.372751014242895"
"73771","1.3772415889939567","1.3772415889939567","1.3772415889939567"
"73774","1.4203139312623763","1.4203139312623763","1.4203139312623763"
"73777","1.3653254994560928","1.3653254994560928","1.3653254994560928"
"73780","1.4545389376004023","1.4545389376004023","1.4545389376004023"
"73783","1.371212895886403","1.371212895886403","1.371212895886403"
"73786","1.3922701299005074","1.3922701299005074","1.3922701299005074"
"73789","1.3733044631162155","1.3733044631162155","1.3733044631162155"
"73792","1.3905647828885181","1.3905647828885181","1.3905647828885181"
"73795","1.378579333606376","1.378579333606376","1.378579333606376"
"73798","1.3650209060845602","1.3650209060845602","1.3650209060845602"
"73801","1.4268666636029381","1.4268666636029381","1.4268666636029381"
"73804","1.464730058894648","1.464730058894648","1.464730058894648"
"73807","1.369631067874923","1.369631067874923","1.369631067874923"
"73810","1.3548225047946645","1.3548225047946645","1.3548225047946645"
"73813","1.3775117820325924","1.3775117820325924","1.3775117820325924"
"73816","1.3774404856888522","1.3774404856888522","1.3774404856888522"
"73819","1.3850332327753847","1.3850332327753847","1.3850332327753847"
"73822","1.4068038831255902","1.4068038831255902","1.4068038831255902"
"73825","1.3549852059502432","1.3549852059502432","1.3549852059502432"
"73828","1.3629034561272564","1.3629034561272564","1.3629034561272564"
"73831","1.3833131626432187","1.3833131626432187","1.3833131626432187"
"73834","1.4276015981778019","1.4276015981778019","1.4276015981778019"
"73837","1.4033666713678281","1.4033666713678281","1.4033666713678281"
"73840","1.3721565351141691","1.3721565351141691","1.3721565351141691"
"73843","1.3885667217722388","1.3885667217722388","1.3885667217722388"
"73846","1.3935771735497606","1.3935771735497606","1.3935771735497606"
