"Relative Time (Process)","base_config_0118 - system/gpu.0.memoryAllocatedBytes","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.1.memoryAllocatedBytes","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.2.memoryAllocatedBytes","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.3.memoryAllocatedBytes","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MAX"
"156747.096632","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156777.102873","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156807.10984","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156837.110834","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156867.113281","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156897.127667","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156927.173798","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156957.174967","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"156987.321388","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157017.352156","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157047.370787","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157077.385188","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157107.389194","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157137.390465","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157167.395012","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157197.401606","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157227.402589","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157257.404779","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157287.406961","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157317.417191","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157347.418787","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157377.42094","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157407.423124","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157437.425414","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157497.547008","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157527.555201","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157557.562849","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157587.566176","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157617.568611","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157647.569986","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157677.573313","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157707.576358","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157737.593584","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157767.598548","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157797.604028","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157827.6098","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157857.614842","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157887.618928","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157917.621295","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157947.625524","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"157977.62936","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158007.632842","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158037.637469","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158067.639662","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158097.644034","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158127.645037","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158157.65134","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158187.65496","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158217.661246","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158247.663169","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158307.685598","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158337.719666","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158367.721663","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158397.726567","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158427.728759","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158457.758313","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158487.783538","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158517.786628","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158547.813108","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158577.823948","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158607.826506","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158637.830521","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158667.832795","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158697.8356","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158727.838199","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158757.839371","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158787.841563","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158817.846455","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158847.8474","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158877.84966","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158907.850865","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158937.853718","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158967.858367","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"158997.863065","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159027.867247","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159087.877896","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159117.914664","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159147.952652","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159177.9615","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159207.965615","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159237.977414","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159267.983099","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159297.984029","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159327.986324","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159357.988378","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159388.000321","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159418.009817","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159448.011917","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159478.012916","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159508.015255","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159538.019409","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159568.024856","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159598.02942","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159628.035183","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159658.040123","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159688.042244","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159718.045494","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159778.049947","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159808.05523","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159838.059214","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159868.06085","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159898.063959","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159928.06855","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159958.073149","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"159988.07397","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160018.076836","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160048.156332","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160078.659144","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160108.661521","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160138.665366","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160168.666859","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160198.667713","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160228.668707","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160258.670335","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160288.67771","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160318.685788","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160348.691721","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160378.696835","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160408.699579","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160438.703924","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160468.704795","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160498.707043","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160528.708073","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160588.714053","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160618.71746","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160648.721815","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160678.723666","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160708.725855","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160738.728278","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160768.729238","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160798.732606","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160828.736466","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160858.740446","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160888.752074","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160918.760623","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160948.764102","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"160978.766981","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161008.779071","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161038.791392","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161068.81407","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161098.819987","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161128.820955","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161158.823424","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161188.826007","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161218.826975","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161278.926927","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161308.941584","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161338.942456","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161368.977238","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161398.978234","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161428.989881","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161459.075851","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161489.127746","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161519.128669","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161549.129604","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161579.146945","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161609.150269","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161639.151251","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161669.221013","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161699.221962","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161729.223146","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161759.235491","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161789.297585","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161819.338792","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161849.339731","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161879.37314","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161909.390758","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161939.391979","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161969.42342","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"161999.42441","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162029.425349","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162089.478137","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162119.569795","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162149.570965","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162179.571878","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162209.580188","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162239.606406","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162269.607781","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162299.608739","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162329.644875","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162359.672997","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162389.708816","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162419.712241","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162449.718427","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162479.772792","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162509.773684","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162539.800337","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162569.814133","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162599.830285","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162629.831259","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162659.832151","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162689.842629","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162719.843543","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162749.84451","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162779.873128","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162809.877405","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162869.90227","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162899.911674","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162929.962596","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"162959.988979","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
