"Step","base_config_0118 - train_geopotential_level1000hPa_lwrmse","base_config_0118 - train_geopotential_level1000hPa_lwrmse__MIN","base_config_0118 - train_geopotential_level1000hPa_lwrmse__MAX"
"75107","110.13926701236997","110.13926701236997","110.13926701236997"
"75110","108.02429396552556","108.02429396552556","108.02429396552556"
"75113","105.95958650716572","105.95958650716572","105.95958650716572"
"75116","105.79072869032974","105.79072869032974","105.79072869032974"
"75119","109.33984064542824","109.33984064542824","109.33984064542824"
"75122","105.89182907682829","105.89182907682829","105.89182907682829"
"75125","104.11851260138815","104.11851260138815","104.11851260138815"
"75128","105.54024149996738","105.54024149996738","105.54024149996738"
"75131","110.2388087519277","110.2388087519277","110.2388087519277"
"75134","104.77587729222384","104.77587729222384","104.77587729222384"
"75137","105.28367585128741","105.28367585128741","105.28367585128741"
"75140","106.80586649941931","106.80586649941931","106.80586649941931"
"75143","107.09824627793725","107.09824627793725","107.09824627793725"
"75146","105.37095678881582","105.37095678881582","105.37095678881582"
"75149","106.97867144294605","106.97867144294605","106.97867144294605"
"75152","109.22085107016983","109.22085107016983","109.22085107016983"
"75155","105.93925202607107","105.93925202607107","105.93925202607107"
"75158","104.91173671865147","104.91173671865147","104.91173671865147"
"75161","103.7626853759245","103.7626853759245","103.7626853759245"
"75164","105.05723092619284","105.05723092619284","105.05723092619284"
"75167","105.38491526612809","105.38491526612809","105.38491526612809"
"75170","103.42780028164238","103.42780028164238","103.42780028164238"
"75173","103.88116837394547","103.88116837394547","103.88116837394547"
"75176","104.25096215187132","104.25096215187132","104.25096215187132"
"75179","107.60481268063313","107.60481268063313","107.60481268063313"
"75182","105.44695180582276","105.44695180582276","105.44695180582276"
"75185","103.5415413550211","103.5415413550211","103.5415413550211"
"75188","103.89100404351646","103.89100404351646","103.89100404351646"
"75191","106.28196739411692","106.28196739411692","106.28196739411692"
"75194","104.52401487318213","104.52401487318213","104.52401487318213"
"75197","106.42679734723104","106.42679734723104","106.42679734723104"
"75200","103.3315324355511","103.3315324355511","103.3315324355511"
"75203","111.4290886117843","111.4290886117843","111.4290886117843"
"75206","103.9914672690413","103.9914672690413","103.9914672690413"
"75209","107.54895695164063","107.54895695164063","107.54895695164063"
"75212","103.51112461057444","103.51112461057444","103.51112461057444"
"75215","104.16423660830922","104.16423660830922","104.16423660830922"
"75218","112.88738456734656","112.88738456734656","112.88738456734656"
"75221","101.83426338064521","101.83426338064521","101.83426338064521"
"75224","108.2633981380958","108.2633981380958","108.2633981380958"
"75227","104.23296675991135","104.23296675991135","104.23296675991135"
"75230","107.76771035031264","107.76771035031264","107.76771035031264"
"75233","103.03728614540267","103.03728614540267","103.03728614540267"
"75236","103.71771571658303","103.71771571658303","103.71771571658303"
"75239","107.1031610643458","107.1031610643458","107.1031610643458"
"75242","102.69632768734645","102.69632768734645","102.69632768734645"
"75245","104.42848349489292","104.42848349489292","104.42848349489292"
"75248","111.3724417952192","111.3724417952192","111.3724417952192"
"75251","99.18738026238674","99.18738026238674","99.18738026238674"
"75254","105.43542491499426","105.43542491499426","105.43542491499426"
"75257","104.97121279817398","104.97121279817398","104.97121279817398"
"75260","102.8060390445332","102.8060390445332","102.8060390445332"
"75263","115.03460155182636","115.03460155182636","115.03460155182636"
"75266","107.94736597341914","107.94736597341914","107.94736597341914"
"75269","108.72839524385577","108.72839524385577","108.72839524385577"
"75272","108.30643278266243","108.30643278266243","108.30643278266243"
"75275","104.3863099432056","104.3863099432056","104.3863099432056"
"75278","106.89296133759207","106.89296133759207","106.89296133759207"
"75281","106.86768027359585","106.86768027359585","106.86768027359585"
"75284","105.21143683032822","105.21143683032822","105.21143683032822"
"75287","105.78791682511425","105.78791682511425","105.78791682511425"
"75290","110.17996634595588","110.17996634595588","110.17996634595588"
"75293","104.58105644001613","104.58105644001613","104.58105644001613"
"75296","113.78009200975063","113.78009200975063","113.78009200975063"
"75299","104.86777265949803","104.86777265949803","104.86777265949803"
"75302","110.8128738131281","110.8128738131281","110.8128738131281"
"75305","110.87674171356201","110.87674171356201","110.87674171356201"
"75308","103.00634202693047","103.00634202693047","103.00634202693047"
"75311","105.5867225502666","105.5867225502666","105.5867225502666"
"75314","103.86722562942762","103.86722562942762","103.86722562942762"
"75317","104.98508326399603","104.98508326399603","104.98508326399603"
"75320","105.43966018521249","105.43966018521249","105.43966018521249"
"75323","116.28949897358305","116.28949897358305","116.28949897358305"
"75326","112.48985866456519","112.48985866456519","112.48985866456519"
"75329","107.2810269791318","107.2810269791318","107.2810269791318"
"75332","104.63749482841058","104.63749482841058","104.63749482841058"
"75335","111.24946689805323","111.24946689805323","111.24946689805323"
"75338","111.47822179381632","111.47822179381632","111.47822179381632"
"75341","104.1117988332336","104.1117988332336","104.1117988332336"
"75344","99.59511574823738","99.59511574823738","99.59511574823738"
"75347","104.80709000047705","104.80709000047705","104.80709000047705"
"75350","103.47656088221171","103.47656088221171","103.47656088221171"
"75353","105.57618378485893","105.57618378485893","105.57618378485893"
"75356","102.58141285245296","102.58141285245296","102.58141285245296"
"75359","104.32875377594918","104.32875377594918","104.32875377594918"
"75362","106.46830083374905","106.46830083374905","106.46830083374905"
"75365","105.30232994109582","105.30232994109582","105.30232994109582"
"75368","110.5378983060648","110.5378983060648","110.5378983060648"
"75371","105.95484471334215","105.95484471334215","105.95484471334215"
"75374","109.27171187082622","109.27171187082622","109.27171187082622"
"75377","104.31584784940881","104.31584784940881","104.31584784940881"
"75380","108.22713442961872","108.22713442961872","108.22713442961872"
"75383","103.50791958152699","103.50791958152699","103.50791958152699"
"75386","106.46068578860181","106.46068578860181","106.46068578860181"
"75389","103.92621478915525","103.92621478915525","103.92621478915525"
"75392","101.83665522611021","101.83665522611021","101.83665522611021"
"75395","107.89020557742577","107.89020557742577","107.89020557742577"
"75398","104.12410093864726","104.12410093864726","104.12410093864726"
"75401","105.57263016459764","105.57263016459764","105.57263016459764"
"75404","104.9639321048534","104.9639321048534","104.9639321048534"
"75407","108.96129433286214","108.96129433286214","108.96129433286214"
"75410","105.01258166694767","105.01258166694767","105.01258166694767"
"75413","101.2768731151039","101.2768731151039","101.2768731151039"
"75416","108.97550931754799","108.97550931754799","108.97550931754799"
"75419","104.62794711740312","104.62794711740312","104.62794711740312"
"75422","109.59421327815853","109.59421327815853","109.59421327815853"
"75425","115.73905127050485","115.73905127050485","115.73905127050485"
"75428","108.70627459817756","108.70627459817756","108.70627459817756"
"75431","108.18219501485294","108.18219501485294","108.18219501485294"
"75434","105.20081124662954","105.20081124662954","105.20081124662954"
"75437","104.81891368734327","104.81891368734327","104.81891368734327"
"75440","104.93658302487029","104.93658302487029","104.93658302487029"
"75443","103.35106081043445","103.35106081043445","103.35106081043445"
"75446","106.47933792905415","106.47933792905415","106.47933792905415"
"75449","113.52742069684405","113.52742069684405","113.52742069684405"
"75452","104.2055392776906","104.2055392776906","104.2055392776906"
"75455","105.21184232992793","105.21184232992793","105.21184232992793"
"75458","107.37852389747837","107.37852389747837","107.37852389747837"
"75461","117.31946323121315","117.31946323121315","117.31946323121315"
"75464","104.00628234599651","104.00628234599651","104.00628234599651"
"75467","109.29077648459102","109.29077648459102","109.29077648459102"
"75470","103.06026105843787","103.06026105843787","103.06026105843787"
"75473","102.93040054973103","102.93040054973103","102.93040054973103"
"75476","104.25639469815368","104.25639469815368","104.25639469815368"
"75479","103.84296634636145","103.84296634636145","103.84296634636145"
"75482","106.20746689441992","106.20746689441992","106.20746689441992"
"75485","105.49626851580958","105.49626851580958","105.49626851580958"
"75488","107.1271195668919","107.1271195668919","107.1271195668919"
"75491","104.82185381828901","104.82185381828901","104.82185381828901"
"75494","108.39947672725563","108.39947672725563","108.39947672725563"
"75497","105.73950296008182","105.73950296008182","105.73950296008182"
"75500","109.25620100127819","109.25620100127819","109.25620100127819"
"75503","105.28349688619573","105.28349688619573","105.28349688619573"
"75506","108.50074528914332","108.50074528914332","108.50074528914332"
"75509","104.35646306215077","104.35646306215077","104.35646306215077"
"75512","108.36252233604023","108.36252233604023","108.36252233604023"
"75515","105.75621078298914","105.75621078298914","105.75621078298914"
"75518","107.62393307234377","107.62393307234377","107.62393307234377"
"75521","102.13265981357513","102.13265981357513","102.13265981357513"
"75524","103.39498297094738","103.39498297094738","103.39498297094738"
"75527","103.69309579601769","103.69309579601769","103.69309579601769"
"75530","103.97032793610893","103.97032793610893","103.97032793610893"
"75533","105.11578824440957","105.11578824440957","105.11578824440957"
"75536","104.20482688975162","104.20482688975162","104.20482688975162"
"75539","105.15049105521523","105.15049105521523","105.15049105521523"
"75542","105.34250034519589","105.34250034519589","105.34250034519589"
"75545","104.18185466456202","104.18185466456202","104.18185466456202"
"75548","105.24597567730079","105.24597567730079","105.24597567730079"
"75551","106.22349078825721","106.22349078825721","106.22349078825721"
"75554","112.99865672052701","112.99865672052701","112.99865672052701"
"75557","105.30687530975779","105.30687530975779","105.30687530975779"
"75560","104.87656029656942","104.87656029656942","104.87656029656942"
"75563","104.46190715271415","104.46190715271415","104.46190715271415"
"75566","105.05797177817135","105.05797177817135","105.05797177817135"
"75569","102.36720205675428","102.36720205675428","102.36720205675428"
"75572","102.71531893293633","102.71531893293633","102.71531893293633"
"75575","103.91289135138808","103.91289135138808","103.91289135138808"
"75578","108.89586135089256","108.89586135089256","108.89586135089256"
"75581","107.3467758835266","107.3467758835266","107.3467758835266"
"75584","116.45321721475435","116.45321721475435","116.45321721475435"
"75587","102.33987815461947","102.33987815461947","102.33987815461947"
"75590","109.61481468816422","109.61481468816422","109.61481468816422"
"75593","108.5867675036272","108.5867675036272","108.5867675036272"
"75596","103.60223062830453","103.60223062830453","103.60223062830453"
"75599","105.1887384698935","105.1887384698935","105.1887384698935"
"75602","112.51903430815668","112.51903430815668","112.51903430815668"
"75605","101.33728073713505","101.33728073713505","101.33728073713505"
"75608","101.1194868382673","101.1194868382673","101.1194868382673"
"75611","103.79809677622347","103.79809677622347","103.79809677622347"
"75614","106.55330096085669","106.55330096085669","106.55330096085669"
"75617","104.15704485300397","104.15704485300397","104.15704485300397"
"75620","103.79662752239413","103.79662752239413","103.79662752239413"
"75623","104.35621819643072","104.35621819643072","104.35621819643072"
"75626","106.50961642875953","106.50961642875953","106.50961642875953"
"75629","103.64048731892444","103.64048731892444","103.64048731892444"
"75632","105.46824595149039","105.46824595149039","105.46824595149039"
"75635","110.77830711890991","110.77830711890991","110.77830711890991"
"75638","109.97563397719821","109.97563397719821","109.97563397719821"
"75641","110.43215537136268","110.43215537136268","110.43215537136268"
"75644","107.09092706989335","107.09092706989335","107.09092706989335"
"75647","103.71643975055753","103.71643975055753","103.71643975055753"
"75652","104.43971052373526","104.43971052373526","104.43971052373526"
"75655","103.358589744643","103.358589744643","103.358589744643"
"75658","106.77095393048448","106.77095393048448","106.77095393048448"
"75661","105.47783767696184","105.47783767696184","105.47783767696184"
"75664","107.49818071005154","107.49818071005154","107.49818071005154"
"75667","104.59247800971569","104.59247800971569","104.59247800971569"
"75670","101.89289324549203","101.89289324549203","101.89289324549203"
"75673","103.37197743050808","103.37197743050808","103.37197743050808"
"75676","108.8479108551029","108.8479108551029","108.8479108551029"
"75679","103.10392642670027","103.10392642670027","103.10392642670027"
"75682","105.68000913050105","105.68000913050105","105.68000913050105"
"75685","104.50990413486628","104.50990413486628","104.50990413486628"
"75688","108.31500581121074","108.31500581121074","108.31500581121074"
"75691","104.19483988242122","104.19483988242122","104.19483988242122"
"75694","108.42518010028901","108.42518010028901","108.42518010028901"
"75697","104.0197086402998","104.0197086402998","104.0197086402998"
"75700","102.9738830954781","102.9738830954781","102.9738830954781"
"75703","103.73171828142496","103.73171828142496","103.73171828142496"
"75706","104.02638974134409","104.02638974134409","104.02638974134409"
"75709","104.59246683444199","104.59246683444199","104.59246683444199"
"75712","108.74719351964907","108.74719351964907","108.74719351964907"
"75715","104.1351923746925","104.1351923746925","104.1351923746925"
"75718","107.32241464722279","107.32241464722279","107.32241464722279"
"75721","107.78424779381167","107.78424779381167","107.78424779381167"
"75724","103.88175452610209","103.88175452610209","103.88175452610209"
"75727","107.88392317392078","107.88392317392078","107.88392317392078"
"75730","104.58420344460419","104.58420344460419","104.58420344460419"
"75733","110.61219253014372","110.61219253014372","110.61219253014372"
"75736","105.71210054441381","105.71210054441381","105.71210054441381"
"75739","104.03391888117162","104.03391888117162","104.03391888117162"
"75742","106.76736849106553","106.76736849106553","106.76736849106553"
"75745","101.6063210614204","101.6063210614204","101.6063210614204"
"75748","114.04847767074361","114.04847767074361","114.04847767074361"
"75751","106.0128414246486","106.0128414246486","106.0128414246486"
"75754","105.22274644279119","105.22274644279119","105.22274644279119"
"75757","106.57592097742538","106.57592097742538","106.57592097742538"
"75760","105.55999208761179","105.55999208761179","105.55999208761179"
"75763","106.47643250205724","106.47643250205724","106.47643250205724"
"75766","105.66323502944365","105.66323502944365","105.66323502944365"
"75769","104.65892104878152","104.65892104878152","104.65892104878152"
"75772","107.77307125045748","107.77307125045748","107.77307125045748"
"75775","114.19088208942041","114.19088208942041","114.19088208942041"
"75778","105.46086986179502","105.46086986179502","105.46086986179502"
"75781","106.45413866270849","106.45413866270849","106.45413866270849"
"75784","103.09032753465466","103.09032753465466","103.09032753465466"
"75787","103.74353330560577","103.74353330560577","103.74353330560577"
"75790","114.93377861617151","114.93377861617151","114.93377861617151"
"75793","107.98095048732695","107.98095048732695","107.98095048732695"
"75796","102.12294486046336","102.12294486046336","102.12294486046336"
"75799","105.10473568713707","105.10473568713707","105.10473568713707"
"75802","108.25692988459983","108.25692988459983","108.25692988459983"
"75805","108.58314638174386","108.58314638174386","108.58314638174386"
"75808","103.26341286958457","103.26341286958457","103.26341286958457"
"75811","107.20356391009167","107.20356391009167","107.20356391009167"
"75814","105.16251925563606","105.16251925563606","105.16251925563606"
"75817","112.64046790688981","112.64046790688981","112.64046790688981"
"75820","103.21830486607105","103.21830486607105","103.21830486607105"
"75823","106.77714827213036","106.77714827213036","106.77714827213036"
"75826","105.62793832814654","105.62793832814654","105.62793832814654"
"75829","105.60320164519803","105.60320164519803","105.60320164519803"
"75832","106.17965376187924","106.17965376187924","106.17965376187924"
"75835","102.48599779530765","102.48599779530765","102.48599779530765"
"75838","106.28154664318421","106.28154664318421","106.28154664318421"
"75841","110.0326083490194","110.0326083490194","110.0326083490194"
"75844","107.52274830106218","107.52274830106218","107.52274830106218"
"75847","109.7669787160743","109.7669787160743","109.7669787160743"
"75850","101.5273181734269","101.5273181734269","101.5273181734269"
"75853","112.48486196331777","112.48486196331777","112.48486196331777"
"75856","105.62676464074411","105.62676464074411","105.62676464074411"
"75859","101.34615351994704","101.34615351994704","101.34615351994704"
"75862","106.63537415530922","106.63537415530922","106.63537415530922"
"75865","105.63055596677914","105.63055596677914","105.63055596677914"
"75868","101.95616540634404","101.95616540634404","101.95616540634404"
"75871","103.02651141474306","103.02651141474306","103.02651141474306"
"75874","106.5735461363661","106.5735461363661","106.5735461363661"
"75877","104.89444556092141","104.89444556092141","104.89444556092141"
"75880","111.3129952344156","111.3129952344156","111.3129952344156"
"75883","108.27723161042209","108.27723161042209","108.27723161042209"
"75886","106.17025282095616","106.17025282095616","106.17025282095616"
"75889","105.7145560899262","105.7145560899262","105.7145560899262"
"75892","101.92827986667481","101.92827986667481","101.92827986667481"
"75895","109.27256507478465","109.27256507478465","109.27256507478465"
"75898","100.98939158886935","100.98939158886935","100.98939158886935"
"75901","105.17556064105572","105.17556064105572","105.17556064105572"
"75904","109.4809592521886","109.4809592521886","109.4809592521886"
"75907","109.51086241058482","109.51086241058482","109.51086241058482"
"75910","102.65712773487216","102.65712773487216","102.65712773487216"
"75913","104.85718118548871","104.85718118548871","104.85718118548871"
"75916","109.04139451893266","109.04139451893266","109.04139451893266"
"75919","107.91584422550793","107.91584422550793","107.91584422550793"
"75922","104.314468218498","104.314468218498","104.314468218498"
"75925","103.75359957507322","103.75359957507322","103.75359957507322"
"75928","102.27792871571565","102.27792871571565","102.27792871571565"
"75931","102.59910885673091","102.59910885673091","102.59910885673091"
"75934","106.14373607179547","106.14373607179547","106.14373607179547"
"75937","103.9489414723806","103.9489414723806","103.9489414723806"
"75940","102.45642953056779","102.45642953056779","102.45642953056779"
"75943","104.3354842755543","104.3354842755543","104.3354842755543"
"75946","103.94488857858705","103.94488857858705","103.94488857858705"
"75949","108.26025059889007","108.26025059889007","108.26025059889007"
"75952","111.51385176537333","111.51385176537333","111.51385176537333"
"75955","111.31331723821116","111.31331723821116","111.31331723821116"
"75958","103.09893012215352","103.09893012215352","103.09893012215352"
"75961","105.24511879178965","105.24511879178965","105.24511879178965"
"75964","103.48567006489917","103.48567006489917","103.48567006489917"
"75967","107.89196618485626","107.89196618485626","107.89196618485626"
"75970","106.04530578795783","106.04530578795783","106.04530578795783"
"75973","105.0116655792549","105.0116655792549","105.0116655792549"
"75976","104.00262575654389","104.00262575654389","104.00262575654389"
"75979","108.24796922031993","108.24796922031993","108.24796922031993"
"75982","108.38838573445736","108.38838573445736","108.38838573445736"
"75985","110.95921641421077","110.95921641421077","110.95921641421077"
"75988","117.86220881804488","117.86220881804488","117.86220881804488"
"75991","106.9702256642046","106.9702256642046","106.9702256642046"
"75994","107.28401563384242","107.28401563384242","107.28401563384242"
"75997","102.98045141035462","102.98045141035462","102.98045141035462"
"76000","106.98305786628825","106.98305786628825","106.98305786628825"
"76003","110.99886336004577","110.99886336004577","110.99886336004577"
"76006","102.63990409362358","102.63990409362358","102.63990409362358"
"76009","104.3676635894135","104.3676635894135","104.3676635894135"
"76012","104.98779036459942","104.98779036459942","104.98779036459942"
"76015","105.760314349111","105.760314349111","105.760314349111"
"76018","110.50757454672929","110.50757454672929","110.50757454672929"
"76021","105.01421385277074","105.01421385277074","105.01421385277074"
"76024","104.44795219924433","104.44795219924433","104.44795219924433"
"76027","106.41536678925804","106.41536678925804","106.41536678925804"
"76030","104.11453149607225","104.11453149607225","104.11453149607225"
"76033","104.4842274592115","104.4842274592115","104.4842274592115"
"76036","110.52465548557409","110.52465548557409","110.52465548557409"
"76039","109.30160728875713","109.30160728875713","109.30160728875713"
"76042","107.40437646765415","107.40437646765415","107.40437646765415"
"76045","106.57034412058911","106.57034412058911","106.57034412058911"
"76048","102.52557213225498","102.52557213225498","102.52557213225498"
"76051","105.74622072762313","105.74622072762313","105.74622072762313"
"76054","105.49760068944015","105.49760068944015","105.49760068944015"
"76057","102.70122808006735","102.70122808006735","102.70122808006735"
"76060","103.25218979218029","103.25218979218029","103.25218979218029"
"76063","106.16348145836434","106.16348145836434","106.16348145836434"
"76066","103.99017738766429","103.99017738766429","103.99017738766429"
"76069","104.92216404233726","104.92216404233726","104.92216404233726"
"76072","101.14400127139308","101.14400127139308","101.14400127139308"
"76075","104.17698005861999","104.17698005861999","104.17698005861999"
"76078","102.4099815545486","102.4099815545486","102.4099815545486"
"76081","107.63472762799493","107.63472762799493","107.63472762799493"
"76084","103.65532051375199","103.65532051375199","103.65532051375199"
"76087","104.30152149246413","104.30152149246413","104.30152149246413"
"76090","106.4607611453734","106.4607611453734","106.4607611453734"
"76093","108.64325732600149","108.64325732600149","108.64325732600149"
"76096","104.58582627159501","104.58582627159501","104.58582627159501"
"76099","108.01771863757847","108.01771863757847","108.01771863757847"
"76102","103.65779332762256","103.65779332762256","103.65779332762256"
"76105","106.0703615808845","106.0703615808845","106.0703615808845"
"76108","101.74467436084623","101.74467436084623","101.74467436084623"
"76111","102.96840510428959","102.96840510428959","102.96840510428959"
"76114","104.35370842991964","104.35370842991964","104.35370842991964"
"76117","105.77451044378562","105.77451044378562","105.77451044378562"
"76120","103.8435934511908","103.8435934511908","103.8435934511908"
"76123","109.23217252196629","109.23217252196629","109.23217252196629"
"76126","102.4967868817517","102.4967868817517","102.4967868817517"
"76129","103.12663682873077","103.12663682873077","103.12663682873077"
"76132","103.99604008047294","103.99604008047294","103.99604008047294"
"76135","105.22315236196721","105.22315236196721","105.22315236196721"
"76138","100.70385974089653","100.70385974089653","100.70385974089653"
"76141","103.00088821176446","103.00088821176446","103.00088821176446"
"76144","103.36851215587666","103.36851215587666","103.36851215587666"
"76147","109.6991735960681","109.6991735960681","109.6991735960681"
"76150","104.14594080395723","104.14594080395723","104.14594080395723"
"76153","106.51273791215274","106.51273791215274","106.51273791215274"
"76156","112.49552848343427","112.49552848343427","112.49552848343427"
"76159","103.87035386114583","103.87035386114583","103.87035386114583"
"76162","109.82679739912147","109.82679739912147","109.82679739912147"
"76165","112.21124729563738","112.21124729563738","112.21124729563738"
"76168","102.970673632921","102.970673632921","102.970673632921"
"76171","108.54902670503022","108.54902670503022","108.54902670503022"
"76174","107.49791080339722","107.49791080339722","107.49791080339722"
"76177","106.95246317604492","106.95246317604492","106.95246317604492"
"76180","103.68213373545771","103.68213373545771","103.68213373545771"
"76183","102.25753705506911","102.25753705506911","102.25753705506911"
"76186","105.77403028860259","105.77403028860259","105.77403028860259"
"76189","103.89150312244212","103.89150312244212","103.89150312244212"
"76192","106.60606346217818","106.60606346217818","106.60606346217818"
"76195","105.59304414950057","105.59304414950057","105.59304414950057"
"76198","104.85314895586986","104.85314895586986","104.85314895586986"
"76201","107.08783347903773","107.08783347903773","107.08783347903773"
"76204","107.42598583408339","107.42598583408339","107.42598583408339"
"76207","105.88490033361032","105.88490033361032","105.88490033361032"
"76210","106.17567251347042","106.17567251347042","106.17567251347042"
"76213","104.98780863794265","104.98780863794265","104.98780863794265"
"76216","102.10752069758263","102.10752069758263","102.10752069758263"
"76219","108.41090885506213","108.41090885506213","108.41090885506213"
"76222","103.90907242355489","103.90907242355489","103.90907242355489"
"76225","101.70064694413848","101.70064694413848","101.70064694413848"
"76228","107.8915342889441","107.8915342889441","107.8915342889441"
"76231","106.97711430448818","106.97711430448818","106.97711430448818"
"76234","104.19745512219008","104.19745512219008","104.19745512219008"
"76237","112.88459744212062","112.88459744212062","112.88459744212062"
"76240","103.26555690504952","103.26555690504952","103.26555690504952"
"76243","108.18310536497358","108.18310536497358","108.18310536497358"
"76246","105.16305357311643","105.16305357311643","105.16305357311643"
"76249","105.90426412484457","105.90426412484457","105.90426412484457"
"76252","105.81872067469388","105.81872067469388","105.81872067469388"
"76255","103.93158362832166","103.93158362832166","103.93158362832166"
"76258","105.07040832755116","105.07040832755116","105.07040832755116"
"76261","104.23957751235531","104.23957751235531","104.23957751235531"
"76264","103.17094592514214","103.17094592514214","103.17094592514214"
"76267","104.28040358524672","104.28040358524672","104.28040358524672"
"76270","105.42291195720597","105.42291195720597","105.42291195720597"
"76273","104.66329172002138","104.66329172002138","104.66329172002138"
"76276","106.70261766967289","106.70261766967289","106.70261766967289"
"76279","104.28678316161874","104.28678316161874","104.28678316161874"
"76282","108.02001784459607","108.02001784459607","108.02001784459607"
"76285","104.81059666477664","104.81059666477664","104.81059666477664"
"76288","106.35572395834697","106.35572395834697","106.35572395834697"
"76291","103.84062860629587","103.84062860629587","103.84062860629587"
"76294","107.27984908468402","107.27984908468402","107.27984908468402"
"76297","105.17544969997864","105.17544969997864","105.17544969997864"
"76300","107.75221982330537","107.75221982330537","107.75221982330537"
"76303","107.56754784496043","107.56754784496043","107.56754784496043"
"76306","105.2664679873761","105.2664679873761","105.2664679873761"
"76309","107.95898782349639","107.95898782349639","107.95898782349639"
"76312","106.71143862905566","106.71143862905566","106.71143862905566"
"76315","103.32485115524872","103.32485115524872","103.32485115524872"
"76318","114.76781217847308","114.76781217847308","114.76781217847308"
"76321","107.92745948361518","107.92745948361518","107.92745948361518"
"76324","103.54779938147664","103.54779938147664","103.54779938147664"
"76327","104.7429106131397","104.7429106131397","104.7429106131397"
"76330","104.5195026064975","104.5195026064975","104.5195026064975"
"76333","101.72786681546549","101.72786681546549","101.72786681546549"
"76336","103.25613997814983","103.25613997814983","103.25613997814983"
"76339","103.14253942050026","103.14253942050026","103.14253942050026"
"76342","107.37300406550227","107.37300406550227","107.37300406550227"
"76345","106.24264418233179","106.24264418233179","106.24264418233179"
"76348","109.88390491980894","109.88390491980894","109.88390491980894"
"76351","103.96471088564672","103.96471088564672","103.96471088564672"
"76354","103.31468244085623","103.31468244085623","103.31468244085623"
"76357","100.91803672283463","100.91803672283463","100.91803672283463"
"76360","105.41361175563489","105.41361175563489","105.41361175563489"
"76363","104.14596640263599","104.14596640263599","104.14596640263599"
"76366","104.69700832962471","104.69700832962471","104.69700832962471"
"76369","104.15159000428358","104.15159000428358","104.15159000428358"
"76372","104.17076425801011","104.17076425801011","104.17076425801011"
"76375","103.48661590809603","103.48661590809603","103.48661590809603"
"76378","106.91230366422313","106.91230366422313","106.91230366422313"
"76381","103.57242122571957","103.57242122571957","103.57242122571957"
"76384","108.43587748867647","108.43587748867647","108.43587748867647"
"76387","106.03237362772478","106.03237362772478","106.03237362772478"
"76390","103.63951308177208","103.63951308177208","103.63951308177208"
"76393","102.79877730411245","102.79877730411245","102.79877730411245"
"76396","103.74487000199395","103.74487000199395","103.74487000199395"
"76399","105.9120829799668","105.9120829799668","105.9120829799668"
"76402","102.16690420480516","102.16690420480516","102.16690420480516"
"76405","104.38579910130329","104.38579910130329","104.38579910130329"
"76408","107.24883300523314","107.24883300523314","107.24883300523314"
"76411","109.8345276904348","109.8345276904348","109.8345276904348"
"76414","109.698321248171","109.698321248171","109.698321248171"
"76417","106.74397513910458","106.74397513910458","106.74397513910458"
"76420","101.07935665495506","101.07935665495506","101.07935665495506"
"76423","109.12967571946048","109.12967571946048","109.12967571946048"
"76426","111.69542587426874","111.69542587426874","111.69542587426874"
"76429","106.99022653324367","106.99022653324367","106.99022653324367"
"76432","104.34533381864655","104.34533381864655","104.34533381864655"
"76435","114.63775638842029","114.63775638842029","114.63775638842029"
"76438","106.52748866849686","106.52748866849686","106.52748866849686"
"76441","108.01964782095317","108.01964782095317","108.01964782095317"
"76444","108.92968654399175","108.92968654399175","108.92968654399175"
"76447","102.99181610854397","102.99181610854397","102.99181610854397"
"76450","106.4556175495301","106.4556175495301","106.4556175495301"
"76453","104.97138869758184","104.97138869758184","104.97138869758184"
"76456","107.79515711491793","107.79515711491793","107.79515711491793"
"76459","105.85353139236972","105.85353139236972","105.85353139236972"
"76462","110.71762101095455","110.71762101095455","110.71762101095455"
"76465","103.4491919296876","103.4491919296876","103.4491919296876"
"76468","101.02628327709571","101.02628327709571","101.02628327709571"
"76471","109.8598127864494","109.8598127864494","109.8598127864494"
"76474","108.80368702963706","108.80368702963706","108.80368702963706"
"76477","103.0269384879569","103.0269384879569","103.0269384879569"
"76480","102.64603080977133","102.64603080977133","102.64603080977133"
"76483","104.8220771021158","104.8220771021158","104.8220771021158"
"76486","106.21279332090177","106.21279332090177","106.21279332090177"
"76489","107.96533701553585","107.96533701553585","107.96533701553585"
"76492","106.70982816892177","106.70982816892177","106.70982816892177"
"76495","104.8675539312608","104.8675539312608","104.8675539312608"
"76498","103.99113796196166","103.99113796196166","103.99113796196166"
"76501","104.17900925460036","104.17900925460036","104.17900925460036"
"76504","115.29089125302716","115.29089125302716","115.29089125302716"
"76507","106.3818719580791","106.3818719580791","106.3818719580791"
"76510","99.7649917158499","99.7649917158499","99.7649917158499"
"76513","113.00792601073924","113.00792601073924","113.00792601073924"
"76516","107.20126043322325","107.20126043322325","107.20126043322325"
"76519","106.90661415787628","106.90661415787628","106.90661415787628"
"76522","116.24127176928275","116.24127176928275","116.24127176928275"
"76525","103.14340577980178","103.14340577980178","103.14340577980178"
"76528","102.02663642634197","102.02663642634197","102.02663642634197"
"76531","102.6720018582686","102.6720018582686","102.6720018582686"
"76534","104.05760461544375","104.05760461544375","104.05760461544375"
"76537","105.43370571830441","105.43370571830441","105.43370571830441"
"76542","105.34542092983757","105.34542092983757","105.34542092983757"
"76545","105.85577507065103","105.85577507065103","105.85577507065103"
