"Step","base_config_0118 - train_2m_temperature_lwrmse","base_config_0118 - train_2m_temperature_lwrmse__MIN","base_config_0118 - train_2m_temperature_lwrmse__MAX"
"60064","1.120013357477651","1.120013357477651","1.120013357477651"
"60067","1.122358094625414","1.122358094625414","1.122358094625414"
"60073","1.1083618472174563","1.1083618472174563","1.1083618472174563"
"60076","1.1366716395227159","1.1366716395227159","1.1366716395227159"
"60079","1.0985032755736628","1.0985032755736628","1.0985032755736628"
"60082","1.120808871625562","1.120808871625562","1.120808871625562"
"60085","1.1136976954331845","1.1136976954331845","1.1136976954331845"
"60088","1.0905405073569518","1.0905405073569518","1.0905405073569518"
"60094","1.1274224606952645","1.1274224606952645","1.1274224606952645"
"60097","1.1157708748150788","1.1157708748150788","1.1157708748150788"
"60100","1.1143886814095778","1.1143886814095778","1.1143886814095778"
"60103","1.1304266164761252","1.1304266164761252","1.1304266164761252"
"60106","1.1139360787347903","1.1139360787347903","1.1139360787347903"
"60109","1.1342285805439714","1.1342285805439714","1.1342285805439714"
"60112","1.1183174028998328","1.1183174028998328","1.1183174028998328"
"60115","1.1163025499825545","1.1163025499825545","1.1163025499825545"
"60118","1.127950133196723","1.127950133196723","1.127950133196723"
"60124","1.12798972770554","1.12798972770554","1.12798972770554"
"60127","1.1179282083712827","1.1179282083712827","1.1179282083712827"
"60130","1.1273025379254187","1.1273025379254187","1.1273025379254187"
"60133","1.1080003318552558","1.1080003318552558","1.1080003318552558"
"60136","1.1448454528962209","1.1448454528962209","1.1448454528962209"
"60142","1.1020618619909905","1.1020618619909905","1.1020618619909905"
"60145","1.1154139439543411","1.1154139439543411","1.1154139439543411"
"60148","1.1397070901423905","1.1397070901423905","1.1397070901423905"
"60151","1.1393819168780066","1.1393819168780066","1.1393819168780066"
"60157","1.121778181166426","1.121778181166426","1.121778181166426"
"60160","1.112131973132568","1.112131973132568","1.112131973132568"
"60169","1.1212809294988477","1.1212809294988477","1.1212809294988477"
"60175","1.123982065199123","1.123982065199123","1.123982065199123"
"60178","1.1154528831458017","1.1154528831458017","1.1154528831458017"
"60181","1.1124830485409947","1.1124830485409947","1.1124830485409947"
"60184","1.1543481104339013","1.1543481104339013","1.1543481104339013"
"60187","1.1191909639497013","1.1191909639497013","1.1191909639497013"
"60190","1.1248503751149879","1.1248503751149879","1.1248503751149879"
"60193","1.136273775314874","1.136273775314874","1.136273775314874"
"60196","1.1243691278928651","1.1243691278928651","1.1243691278928651"
"60199","1.1275262030145652","1.1275262030145652","1.1275262030145652"
"60202","1.1067655742906308","1.1067655742906308","1.1067655742906308"
"60205","1.1186419316311211","1.1186419316311211","1.1186419316311211"
"60208","1.1237707259726335","1.1237707259726335","1.1237707259726335"
"60211","1.1168682577282278","1.1168682577282278","1.1168682577282278"
"60214","1.1227911881203523","1.1227911881203523","1.1227911881203523"
"60217","1.1356542452084768","1.1356542452084768","1.1356542452084768"
"60220","1.108377802945177","1.108377802945177","1.108377802945177"
"60223","1.1122349184372693","1.1122349184372693","1.1122349184372693"
"60226","1.1335367399886458","1.1335367399886458","1.1335367399886458"
"60229","1.125872011300693","1.125872011300693","1.125872011300693"
"60232","1.116269924647453","1.116269924647453","1.116269924647453"
"60235","1.1157014159864573","1.1157014159864573","1.1157014159864573"
"60238","1.111710901447192","1.111710901447192","1.111710901447192"
"60244","1.123099248647909","1.123099248647909","1.123099248647909"
"60247","1.1124227621318037","1.1124227621318037","1.1124227621318037"
"60250","1.1207479371345805","1.1207479371345805","1.1207479371345805"
"60253","1.122493175116563","1.122493175116563","1.122493175116563"
"60256","1.1229747616422072","1.1229747616422072","1.1229747616422072"
"60265","1.1252920207616406","1.1252920207616406","1.1252920207616406"
"60268","1.1226535391535897","1.1226535391535897","1.1226535391535897"
"60271","1.1193961486798554","1.1193961486798554","1.1193961486798554"
"60274","1.1343091483058834","1.1343091483058834","1.1343091483058834"
"60277","1.1469474123063024","1.1469474123063024","1.1469474123063024"
"60280","1.130963073065482","1.130963073065482","1.130963073065482"
"60283","1.1284454788645828","1.1284454788645828","1.1284454788645828"
"60286","1.1282956429132769","1.1282956429132769","1.1282956429132769"
"60289","1.1371184545426922","1.1371184545426922","1.1371184545426922"
"60295","1.1292616750457838","1.1292616750457838","1.1292616750457838"
"60298","1.1058838347142375","1.1058838347142375","1.1058838347142375"
"60301","1.127089603118744","1.127089603118744","1.127089603118744"
"60304","1.1322683987278916","1.1322683987278916","1.1322683987278916"
"60310","1.112783400270286","1.112783400270286","1.112783400270286"
"60313","1.1269571939916811","1.1269571939916811","1.1269571939916811"
"60316","1.115621423523183","1.115621423523183","1.115621423523183"
"60319","1.1226794039720625","1.1226794039720625","1.1226794039720625"
"60325","1.1389768110789682","1.1389768110789682","1.1389768110789682"
"60328","1.1028384361800205","1.1028384361800205","1.1028384361800205"
"60331","1.110825232319494","1.110825232319494","1.110825232319494"
"60334","1.1369318501289032","1.1369318501289032","1.1369318501289032"
"60337","1.1340562880407208","1.1340562880407208","1.1340562880407208"
"60340","1.151393264262056","1.151393264262056","1.151393264262056"
"60343","1.1420553549192443","1.1420553549192443","1.1420553549192443"
"60346","1.1331909765449586","1.1331909765449586","1.1331909765449586"
"60349","1.1492991706918083","1.1492991706918083","1.1492991706918083"
"60352","1.1106258698337153","1.1106258698337153","1.1106258698337153"
"60358","1.122529705692764","1.122529705692764","1.122529705692764"
"60361","1.1146249948545377","1.1146249948545377","1.1146249948545377"
"60364","1.1319384892160542","1.1319384892160542","1.1319384892160542"
"60367","1.1289184319211616","1.1289184319211616","1.1289184319211616"
"60370","1.119694267012708","1.119694267012708","1.119694267012708"
"60373","1.1131093219401529","1.1131093219401529","1.1131093219401529"
"60376","1.143120787397275","1.143120787397275","1.143120787397275"
"60379","1.1131878893165463","1.1131878893165463","1.1131878893165463"
"60382","1.1105296405090823","1.1105296405090823","1.1105296405090823"
"60388","1.1274215619373227","1.1274215619373227","1.1274215619373227"
"60391","1.1392522565004763","1.1392522565004763","1.1392522565004763"
"60394","1.1149212602051595","1.1149212602051595","1.1149212602051595"
"60397","1.1200492291201432","1.1200492291201432","1.1200492291201432"
"60400","1.1144474765584076","1.1144474765584076","1.1144474765584076"
"60403","1.1359257418318327","1.1359257418318327","1.1359257418318327"
"60406","1.1007614200210067","1.1007614200210067","1.1007614200210067"
"60412","1.1217694868941457","1.1217694868941457","1.1217694868941457"
"60415","1.1088729715450758","1.1088729715450758","1.1088729715450758"
"60418","1.1381302636697146","1.1381302636697146","1.1381302636697146"
"60421","1.12402797673946","1.12402797673946","1.12402797673946"
"60424","1.1105994626618243","1.1105994626618243","1.1105994626618243"
"60427","1.1311847394035852","1.1311847394035852","1.1311847394035852"
"60430","1.1267042305923363","1.1267042305923363","1.1267042305923363"
"60433","1.1330566543392528","1.1330566543392528","1.1330566543392528"
"60436","1.1071974260922692","1.1071974260922692","1.1071974260922692"
"60439","1.0968613035309078","1.0968613035309078","1.0968613035309078"
"60442","1.10700492597368","1.10700492597368","1.10700492597368"
"60445","1.1219967216999682","1.1219967216999682","1.1219967216999682"
"60448","1.1247553304334077","1.1247553304334077","1.1247553304334077"
"60451","1.1187439623199258","1.1187439623199258","1.1187439623199258"
"60454","1.1172873784224355","1.1172873784224355","1.1172873784224355"
"60457","1.1216847541607122","1.1216847541607122","1.1216847541607122"
"60460","1.112303240756444","1.112303240756444","1.112303240756444"
"60463","1.1251872984365978","1.1251872984365978","1.1251872984365978"
"60466","1.1084742517339656","1.1084742517339656","1.1084742517339656"
"60472","1.1166910897271758","1.1166910897271758","1.1166910897271758"
"60475","1.1145887818270905","1.1145887818270905","1.1145887818270905"
"60478","1.1233748382814763","1.1233748382814763","1.1233748382814763"
"60481","1.1261144351617636","1.1261144351617636","1.1261144351617636"
"60484","1.1099388149527898","1.1099388149527898","1.1099388149527898"
"60487","1.1283309451019583","1.1283309451019583","1.1283309451019583"
"60490","1.1194181966094736","1.1194181966094736","1.1194181966094736"
"60493","1.1251422613675157","1.1251422613675157","1.1251422613675157"
"60496","1.1004710569029925","1.1004710569029925","1.1004710569029925"
"60499","1.124348291159326","1.124348291159326","1.124348291159326"
"60502","1.1326141597337107","1.1326141597337107","1.1326141597337107"
"60505","1.129027034655914","1.129027034655914","1.129027034655914"
"60508","1.1269129242871554","1.1269129242871554","1.1269129242871554"
"60511","1.1480825713764526","1.1480825713764526","1.1480825713764526"
"60514","1.1021736095767452","1.1021736095767452","1.1021736095767452"
"60517","1.1158932718693344","1.1158932718693344","1.1158932718693344"
"60522","1.1090019985920865","1.1090019985920865","1.1090019985920865"
"60525","1.1071266781732951","1.1071266781732951","1.1071266781732951"
"60528","1.1321052898943766","1.1321052898943766","1.1321052898943766"
"60531","1.1348545362486016","1.1348545362486016","1.1348545362486016"
"60534","1.1088853820493947","1.1088853820493947","1.1088853820493947"
"60537","1.1205426145914914","1.1205426145914914","1.1205426145914914"
"60540","1.1076614148807626","1.1076614148807626","1.1076614148807626"
"60543","1.0998866100710547","1.0998866100710547","1.0998866100710547"
"60546","1.1106974595508854","1.1106974595508854","1.1106974595508854"
"60549","1.1080128816685297","1.1080128816685297","1.1080128816685297"
"60555","1.1358719718842607","1.1358719718842607","1.1358719718842607"
"60558","1.1015972701614691","1.1015972701614691","1.1015972701614691"
"60564","1.1351729828383061","1.1351729828383061","1.1351729828383061"
"60567","1.1023200855730741","1.1023200855730741","1.1023200855730741"
"60570","1.11155118576798","1.11155118576798","1.11155118576798"
"60573","1.1189936461437069","1.1189936461437069","1.1189936461437069"
"60576","1.1050082255052327","1.1050082255052327","1.1050082255052327"
"60579","1.1249262430969287","1.1249262430969287","1.1249262430969287"
"60582","1.1307103118548651","1.1307103118548651","1.1307103118548651"
"60585","1.1324040520164673","1.1324040520164673","1.1324040520164673"
"60588","1.1054055315190032","1.1054055315190032","1.1054055315190032"
"60591","1.1252986930732338","1.1252986930732338","1.1252986930732338"
"60594","1.1378191465065643","1.1378191465065643","1.1378191465065643"
"60597","1.1311204787852691","1.1311204787852691","1.1311204787852691"
"60603","1.1263431367043468","1.1263431367043468","1.1263431367043468"
"60606","1.1341757842896525","1.1341757842896525","1.1341757842896525"
"60609","1.1062576343896668","1.1062576343896668","1.1062576343896668"
"60612","1.1128327462824763","1.1128327462824763","1.1128327462824763"
"60615","1.1091445500130017","1.1091445500130017","1.1091445500130017"
"60618","1.1227592415141072","1.1227592415141072","1.1227592415141072"
"60621","1.106275934413896","1.106275934413896","1.106275934413896"
"60624","1.1057136609793248","1.1057136609793248","1.1057136609793248"
"60627","1.1254476594570264","1.1254476594570264","1.1254476594570264"
"60630","1.0935799192034539","1.0935799192034539","1.0935799192034539"
"60633","1.0971508911616055","1.0971508911616055","1.0971508911616055"
"60639","1.1208751386646532","1.1208751386646532","1.1208751386646532"
"60642","1.1175513956532632","1.1175513956532632","1.1175513956532632"
"60645","1.1056545151422192","1.1056545151422192","1.1056545151422192"
"60648","1.1347900206119612","1.1347900206119612","1.1347900206119612"
"60651","1.1128048790824532","1.1128048790824532","1.1128048790824532"
"60654","1.1220565907657072","1.1220565907657072","1.1220565907657072"
"60657","1.1215994843901398","1.1215994843901398","1.1215994843901398"
"60660","1.112963361217257","1.112963361217257","1.112963361217257"
"60666","1.121474584978654","1.121474584978654","1.121474584978654"
"60669","1.1327634030730929","1.1327634030730929","1.1327634030730929"
"60672","1.109803895588272","1.109803895588272","1.109803895588272"
"60675","1.112787007176301","1.112787007176301","1.112787007176301"
"60681","1.1311702398735834","1.1311702398735834","1.1311702398735834"
"60684","1.1098441302807032","1.1098441302807032","1.1098441302807032"
"60687","1.1057231400535132","1.1057231400535132","1.1057231400535132"
"60690","1.1196385317260784","1.1196385317260784","1.1196385317260784"
"60693","1.1040866292110687","1.1040866292110687","1.1040866292110687"
"60699","1.1234949174697018","1.1234949174697018","1.1234949174697018"
"60702","1.0928731232391689","1.0928731232391689","1.0928731232391689"
"60708","1.1062207603959642","1.1062207603959642","1.1062207603959642"
"60711","1.1386313667219505","1.1386313667219505","1.1386313667219505"
"60714","1.118316193269555","1.118316193269555","1.118316193269555"
"60717","1.1146733524351482","1.1146733524351482","1.1146733524351482"
"60720","1.1089749059319258","1.1089749059319258","1.1089749059319258"
"60723","1.1171644779842675","1.1171644779842675","1.1171644779842675"
"60729","1.0995502986639873","1.0995502986639873","1.0995502986639873"
"60732","1.1255547249106297","1.1255547249106297","1.1255547249106297"
"60735","1.098806334391246","1.098806334391246","1.098806334391246"
"60738","1.1093941137683359","1.1093941137683359","1.1093941137683359"
"60741","1.1311488291509828","1.1311488291509828","1.1311488291509828"
"60744","1.1337082845277404","1.1337082845277404","1.1337082845277404"
"60747","1.1256276679381725","1.1256276679381725","1.1256276679381725"
"60750","1.134005871531871","1.134005871531871","1.134005871531871"
"60753","1.1226118110343688","1.1226118110343688","1.1226118110343688"
"60756","1.1173017455272507","1.1173017455272507","1.1173017455272507"
"60759","1.1051705928654485","1.1051705928654485","1.1051705928654485"
"60762","1.099758570438091","1.099758570438091","1.099758570438091"
"60765","1.1190414857053537","1.1190414857053537","1.1190414857053537"
"60768","1.1274950364299698","1.1274950364299698","1.1274950364299698"
"60771","1.1050987234485412","1.1050987234485412","1.1050987234485412"
"60774","1.1177822005525615","1.1177822005525615","1.1177822005525615"
"60777","1.1140804600552434","1.1140804600552434","1.1140804600552434"
"60783","1.1393163753216178","1.1393163753216178","1.1393163753216178"
"60789","1.1088911397296108","1.1088911397296108","1.1088911397296108"
"60792","1.114480757537691","1.114480757537691","1.114480757537691"
"60795","1.1144421164557785","1.1144421164557785","1.1144421164557785"
"60798","1.1201185588201035","1.1201185588201035","1.1201185588201035"
"60801","1.0980582416603","1.0980582416603","1.0980582416603"
"60804","1.1220566202708122","1.1220566202708122","1.1220566202708122"
"60807","1.1174178976379228","1.1174178976379228","1.1174178976379228"
"60810","1.113325708144445","1.113325708144445","1.113325708144445"
"60813","1.1334292721392982","1.1334292721392982","1.1334292721392982"
"60816","1.1111338667022008","1.1111338667022008","1.1111338667022008"
"60819","1.1034776200916467","1.1034776200916467","1.1034776200916467"
"60822","1.1163412491120868","1.1163412491120868","1.1163412491120868"
"60825","1.1193664920259785","1.1193664920259785","1.1193664920259785"
"60828","1.1099713240361777","1.1099713240361777","1.1099713240361777"
"60831","1.1244861801411743","1.1244861801411743","1.1244861801411743"
"60837","1.1263760970527539","1.1263760970527539","1.1263760970527539"
"60840","1.1377154046400768","1.1377154046400768","1.1377154046400768"
"60846","1.131227058672029","1.131227058672029","1.131227058672029"
"60849","1.1174966387542995","1.1174966387542995","1.1174966387542995"
"60852","1.0952740451898577","1.0952740451898577","1.0952740451898577"
"60855","1.1548518334724103","1.1548518334724103","1.1548518334724103"
"60858","1.1083070889999098","1.1083070889999098","1.1083070889999098"
"60861","1.116186191046983","1.116186191046983","1.116186191046983"
"60864","1.1065005803397125","1.1065005803397125","1.1065005803397125"
"60867","1.120365673377551","1.120365673377551","1.120365673377551"
"60870","1.1037021847296256","1.1037021847296256","1.1037021847296256"
"60873","1.1085702371074602","1.1085702371074602","1.1085702371074602"
"60876","1.1134324808739886","1.1134324808739886","1.1134324808739886"
"60879","1.1197576345407048","1.1197576345407048","1.1197576345407048"
"60885","1.0963973143564139","1.0963973143564139","1.0963973143564139"
"60891","1.1446892366350532","1.1446892366350532","1.1446892366350532"
"60894","1.1080683316295976","1.1080683316295976","1.1080683316295976"
"60897","1.1181898461074993","1.1181898461074993","1.1181898461074993"
"60903","1.1274720073511288","1.1274720073511288","1.1274720073511288"
"60906","1.110168386108217","1.110168386108217","1.110168386108217"
"60909","1.1071875582606103","1.1071875582606103","1.1071875582606103"
"60915","1.113239911233328","1.113239911233328","1.113239911233328"
"60918","1.117293617419432","1.117293617419432","1.117293617419432"
"60921","1.1252789717248257","1.1252789717248257","1.1252789717248257"
"60924","1.135755687920042","1.135755687920042","1.135755687920042"
"60927","1.1177011994835109","1.1177011994835109","1.1177011994835109"
"60930","1.1385540489779848","1.1385540489779848","1.1385540489779848"
"60936","1.1187609328439059","1.1187609328439059","1.1187609328439059"
"60939","1.1180590053581403","1.1180590053581403","1.1180590053581403"
"60942","1.1109489838014095","1.1109489838014095","1.1109489838014095"
"60945","1.153913180943875","1.153913180943875","1.153913180943875"
"60948","1.1275581451364975","1.1275581451364975","1.1275581451364975"
"60954","1.120751643572813","1.120751643572813","1.120751643572813"
"60957","1.1091950717187227","1.1091950717187227","1.1091950717187227"
"60960","1.1416909600230418","1.1416909600230418","1.1416909600230418"
"60963","1.1258298201519485","1.1258298201519485","1.1258298201519485"
"60966","1.1094758393814452","1.1094758393814452","1.1094758393814452"
"60969","1.1125118119486928","1.1125118119486928","1.1125118119486928"
"60972","1.1107129230336124","1.1107129230336124","1.1107129230336124"
"60975","1.1142647663721659","1.1142647663721659","1.1142647663721659"
"60978","1.1174686953121036","1.1174686953121036","1.1174686953121036"
"60981","1.1278709213989702","1.1278709213989702","1.1278709213989702"
"60984","1.1381226852340074","1.1381226852340074","1.1381226852340074"
"60987","1.108947781768421","1.108947781768421","1.108947781768421"
"60993","1.1335403109123892","1.1335403109123892","1.1335403109123892"
"60999","1.1310665463588188","1.1310665463588188","1.1310665463588188"
"61002","1.1272922265448684","1.1272922265448684","1.1272922265448684"
"61005","1.1120904006764019","1.1120904006764019","1.1120904006764019"
"61008","1.1322320926217606","1.1322320926217606","1.1322320926217606"
"61011","1.125427197277352","1.125427197277352","1.125427197277352"
"61014","1.1367110432031218","1.1367110432031218","1.1367110432031218"
"61017","1.1129359684066873","1.1129359684066873","1.1129359684066873"
"61020","1.1416441459265845","1.1416441459265845","1.1416441459265845"
"61023","1.1187003298651432","1.1187003298651432","1.1187003298651432"
"61026","1.1184332099463916","1.1184332099463916","1.1184332099463916"
"61029","1.108354294246779","1.108354294246779","1.108354294246779"
"61035","1.1330887239208574","1.1330887239208574","1.1330887239208574"
"61038","1.1370328941818493","1.1370328941818493","1.1370328941818493"
"61041","1.1603163607210636","1.1603163607210636","1.1603163607210636"
"61044","1.1295951815514915","1.1295951815514915","1.1295951815514915"
"61047","1.1234537628756063","1.1234537628756063","1.1234537628756063"
"61050","1.122637109671434","1.122637109671434","1.122637109671434"
"61053","1.1227663275201356","1.1227663275201356","1.1227663275201356"
"61056","1.1595195018997833","1.1595195018997833","1.1595195018997833"
"61059","1.1149639662724682","1.1149639662724682","1.1149639662724682"
"61062","1.116234858016958","1.116234858016958","1.116234858016958"
"61065","1.1112573227311462","1.1112573227311462","1.1112573227311462"
"61071","1.1151899391505127","1.1151899391505127","1.1151899391505127"
"61074","1.1274722110113673","1.1274722110113673","1.1274722110113673"
"61077","1.1017800518874927","1.1017800518874927","1.1017800518874927"
"61080","1.1205701685840956","1.1205701685840956","1.1205701685840956"
"61083","1.1186405762395641","1.1186405762395641","1.1186405762395641"
"61086","1.1244937325560538","1.1244937325560538","1.1244937325560538"
"61089","1.1113338495572418","1.1113338495572418","1.1113338495572418"
"61092","1.1279375145019008","1.1279375145019008","1.1279375145019008"
"61095","1.1298165983998079","1.1298165983998079","1.1298165983998079"
"61098","1.1039390315812523","1.1039390315812523","1.1039390315812523"
"61101","1.1194941843376147","1.1194941843376147","1.1194941843376147"
"61107","1.1158740232928408","1.1158740232928408","1.1158740232928408"
"61110","1.120749511234202","1.120749511234202","1.120749511234202"
"61113","1.1199458255145274","1.1199458255145274","1.1199458255145274"
"61116","1.0950134481447926","1.0950134481447926","1.0950134481447926"
"61119","1.1163403647703833","1.1163403647703833","1.1163403647703833"
"61122","1.1445684756783296","1.1445684756783296","1.1445684756783296"
"61128","1.140429651981432","1.140429651981432","1.140429651981432"
"61131","1.1259954424786902","1.1259954424786902","1.1259954424786902"
"61134","1.1414896649363344","1.1414896649363344","1.1414896649363344"
"61137","1.096989453695145","1.096989453695145","1.096989453695145"
"61140","1.104562219593943","1.104562219593943","1.104562219593943"
"61146","1.100725253632652","1.100725253632652","1.100725253632652"
"61149","1.1114054385512984","1.1114054385512984","1.1114054385512984"
"61152","1.148623828289268","1.148623828289268","1.148623828289268"
"61158","1.104375862258658","1.104375862258658","1.104375862258658"
"61161","1.106811391988204","1.106811391988204","1.106811391988204"
"61164","1.1019915217822644","1.1019915217822644","1.1019915217822644"
"61170","1.1051625287756321","1.1051625287756321","1.1051625287756321"
"61173","1.1398389342665252","1.1398389342665252","1.1398389342665252"
"61176","1.098480081475538","1.098480081475538","1.098480081475538"
"61179","1.1079593116346615","1.1079593116346615","1.1079593116346615"
"61182","1.1141781911825277","1.1141781911825277","1.1141781911825277"
"61185","1.1032076727433613","1.1032076727433613","1.1032076727433613"
"61188","1.15092665075739","1.15092665075739","1.15092665075739"
"61194","1.1315356929414913","1.1315356929414913","1.1315356929414913"
"61203","1.1222768349994217","1.1222768349994217","1.1222768349994217"
"61209","1.1037453711433745","1.1037453711433745","1.1037453711433745"
"61212","1.1118271969831615","1.1118271969831615","1.1118271969831615"
"61215","1.0975716928921537","1.0975716928921537","1.0975716928921537"
"61218","1.1282597976949893","1.1282597976949893","1.1282597976949893"
"61224","1.1290950314726227","1.1290950314726227","1.1290950314726227"
"61227","1.1193343462386198","1.1193343462386198","1.1193343462386198"
"61230","1.1202547424911802","1.1202547424911802","1.1202547424911802"
"61233","1.1326712220348596","1.1326712220348596","1.1326712220348596"
"61236","1.1127591331378097","1.1127591331378097","1.1127591331378097"
"61239","1.1264196717397166","1.1264196717397166","1.1264196717397166"
"61242","1.1165307385462098","1.1165307385462098","1.1165307385462098"
"61245","1.1286686452992885","1.1286686452992885","1.1286686452992885"
"61248","1.1215126382428848","1.1215126382428848","1.1215126382428848"
"61251","1.1116857800665279","1.1116857800665279","1.1116857800665279"
"61254","1.1539263574108392","1.1539263574108392","1.1539263574108392"
"61260","1.1209543316186543","1.1209543316186543","1.1209543316186543"
"61263","1.1208556652241006","1.1208556652241006","1.1208556652241006"
"61266","1.1262416351970221","1.1262416351970221","1.1262416351970221"
"61275","1.1260588886926652","1.1260588886926652","1.1260588886926652"
"61278","1.108455909602752","1.108455909602752","1.108455909602752"
"61281","1.1203931507139135","1.1203931507139135","1.1203931507139135"
"61284","1.127216734744804","1.127216734744804","1.127216734744804"
"61287","1.1206760420476736","1.1206760420476736","1.1206760420476736"
"61290","1.1215842598205374","1.1215842598205374","1.1215842598205374"
"61293","1.117081679383363","1.117081679383363","1.117081679383363"
"61296","1.0891240590707496","1.0891240590707496","1.0891240590707496"
"61299","1.0979466675010996","1.0979466675010996","1.0979466675010996"
"61302","1.1553654288022395","1.1553654288022395","1.1553654288022395"
"61308","1.1158605424400638","1.1158605424400638","1.1158605424400638"
"61311","1.1045103103067029","1.1045103103067029","1.1045103103067029"
"61314","1.1278393825977515","1.1278393825977515","1.1278393825977515"
"61317","1.1279205458621386","1.1279205458621386","1.1279205458621386"
"61320","1.1223788714572898","1.1223788714572898","1.1223788714572898"
"61323","1.1148913500767772","1.1148913500767772","1.1148913500767772"
"61326","1.1261713571410652","1.1261713571410652","1.1261713571410652"
"61329","1.131193801913438","1.131193801913438","1.131193801913438"
"61332","1.1141592552365098","1.1141592552365098","1.1141592552365098"
"61335","1.1150080168868595","1.1150080168868595","1.1150080168868595"
"61338","1.1547631534445202","1.1547631534445202","1.1547631534445202"
"61341","1.1088761939758272","1.1088761939758272","1.1088761939758272"
"61344","1.1276885544150264","1.1276885544150264","1.1276885544150264"
"61347","1.1380599380901393","1.1380599380901393","1.1380599380901393"
"61350","1.1256682807002478","1.1256682807002478","1.1256682807002478"
"61353","1.1375989429998092","1.1375989429998092","1.1375989429998092"
"61356","1.1217834686936776","1.1217834686936776","1.1217834686936776"
"61359","1.1242579987336319","1.1242579987336319","1.1242579987336319"
"61362","1.1065299316411974","1.1065299316411974","1.1065299316411974"
"61365","1.1174941164944028","1.1174941164944028","1.1174941164944028"
"61368","1.1389826663500204","1.1389826663500204","1.1389826663500204"
"61371","1.131224326672151","1.131224326672151","1.131224326672151"
"61374","1.0987469122018019","1.0987469122018019","1.0987469122018019"
"61377","1.1089762129625265","1.1089762129625265","1.1089762129625265"
"61380","1.1135280221864226","1.1135280221864226","1.1135280221864226"
"61383","1.1035146627960508","1.1035146627960508","1.1035146627960508"
"61386","1.1339309972239935","1.1339309972239935","1.1339309972239935"
"61389","1.1088176418997104","1.1088176418997104","1.1088176418997104"
"61392","1.142520220145493","1.142520220145493","1.142520220145493"
"61398","1.1172188090587505","1.1172188090587505","1.1172188090587505"
"61401","1.1181540616697385","1.1181540616697385","1.1181540616697385"
"61404","1.1145171304318107","1.1145171304318107","1.1145171304318107"
"61407","1.1377147521118374","1.1377147521118374","1.1377147521118374"
"61412","1.1146023292670828","1.1146023292670828","1.1146023292670828"
"61415","1.1386159747239346","1.1386159747239346","1.1386159747239346"
"61418","1.116685506098368","1.116685506098368","1.116685506098368"
"61421","1.1228969118449061","1.1228969118449061","1.1228969118449061"
"61424","1.1191865746315257","1.1191865746315257","1.1191865746315257"
"61427","1.1210586921891126","1.1210586921891126","1.1210586921891126"
"61430","1.1101775268090786","1.1101775268090786","1.1101775268090786"
"61433","1.1168988553875125","1.1168988553875125","1.1168988553875125"
"61439","1.1233023080878695","1.1233023080878695","1.1233023080878695"
"61442","1.1144318818260144","1.1144318818260144","1.1144318818260144"
"61445","1.105832576503846","1.105832576503846","1.105832576503846"
"61448","1.1046795916392458","1.1046795916392458","1.1046795916392458"
"61454","1.1323003282177917","1.1323003282177917","1.1323003282177917"
"61457","1.1105798792609822","1.1105798792609822","1.1105798792609822"
"61460","1.1123265653173244","1.1123265653173244","1.1123265653173244"
"61463","1.125316919668209","1.125316919668209","1.125316919668209"
"61472","1.1202230058861211","1.1202230058861211","1.1202230058861211"
"61475","1.1060215758117011","1.1060215758117011","1.1060215758117011"
"61478","1.1182876272498454","1.1182876272498454","1.1182876272498454"
"61481","1.1165804272735975","1.1165804272735975","1.1165804272735975"
"61487","1.0966702726898583","1.0966702726898583","1.0966702726898583"
"61490","1.1424484390458742","1.1424484390458742","1.1424484390458742"
"61496","1.1212640548067965","1.1212640548067965","1.1212640548067965"
"61499","1.143839256649636","1.143839256649636","1.143839256649636"
"61502","1.114357367708885","1.114357367708885","1.114357367708885"
"61505","1.1199481882433198","1.1199481882433198","1.1199481882433198"
"61508","1.119565859147211","1.119565859147211","1.119565859147211"
"61511","1.1287801604020542","1.1287801604020542","1.1287801604020542"
"61514","1.0994544541660092","1.0994544541660092","1.0994544541660092"
"61517","1.0962049461053254","1.0962049461053254","1.0962049461053254"
"61520","1.108960139768206","1.108960139768206","1.108960139768206"
"61523","1.1083389715635543","1.1083389715635543","1.1083389715635543"
"61526","1.1436801714993874","1.1436801714993874","1.1436801714993874"
"61529","1.132680698885619","1.132680698885619","1.132680698885619"
"61535","1.1491875786481036","1.1491875786481036","1.1491875786481036"
"61538","1.1059160136890305","1.1059160136890305","1.1059160136890305"
"61541","1.125308474255228","1.125308474255228","1.125308474255228"
"61544","1.0960365444759983","1.0960365444759983","1.0960365444759983"
"61547","1.127764674551047","1.127764674551047","1.127764674551047"
"61550","1.129551350494234","1.129551350494234","1.129551350494234"
"61553","1.1189218939817702","1.1189218939817702","1.1189218939817702"
"61556","1.092335680890439","1.092335680890439","1.092335680890439"
"61559","1.115768126188306","1.115768126188306","1.115768126188306"
"61562","1.136656529875911","1.136656529875911","1.136656529875911"
"61565","1.110980901259506","1.110980901259506","1.110980901259506"
"61568","1.1145541218393957","1.1145541218393957","1.1145541218393957"
"61571","1.1152357876924708","1.1152357876924708","1.1152357876924708"
"61574","1.0974096288424264","1.0974096288424264","1.0974096288424264"
"61577","1.0970966831418334","1.0970966831418334","1.0970966831418334"
"61583","1.111860581538613","1.111860581538613","1.111860581538613"
"61586","1.12944139248731","1.12944139248731","1.12944139248731"
